Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
0.003,   0.1, .4375, .5625, .0765, -.032, .0295, -.015, .0146, .0109, -.012, 0.041, -.029, 0.003, -.008,  -0.0
0.003,   0.1, .5625, .4375, .0407, -.027, .0118, -.018, .0026, .0088, -.038, .0522, -.012, .0229, -.009, .0537
0.003,   0.1, .6875, 0.375, .0518, -.021, .0627, -.021, .0449, .0001, -.044, .0679, -.043, .0066, -0.02, .0314
0.003,   0.1, .4375, 0.625, .0636, -.038, .0495, -.026, .0146, -.009, -.069, .0487, -.038, .0267,  -0.0, .0286
0.003,   0.1,   0.5, .8125, .0369, -.049, .0598, -.037, .0262, -.034, -.018, .0569, -.032, .0372, -.029, .0203
0.003,   0.1, .6875, 0.625, .0374, -.058, .0115, -.026, -.007, 0.015, -.035, .0647, -.052, .0145, -.014, .0166
0.003,   0.1,   0.5, .5625, .0319, -.032, .0207, -.023, .0083, -.026, -.041, .0688, -.021, .0411, -.008, 0.008
0.003,   0.1,  0.75, 0.625, .0874, -.041, .0726, -.052, .0348, -.009, -.026, .0628, -.017, .0115, .0053, .0204
0.003,   0.1, .5625,   0.5, .0294, -.029, .0206, -.015, .0118, -.015, -.012, .0291, -.009, .0379, -0.02, -.006
0.003,   0.1, 0.625, .6875, .0456, -.045, .0454, -.029, .0372, .0123, -0.04, .0286, -.035, .0279, -.011, -.003
0.003,   0.1,  0.75,   0.5, 0.029, -.047, .0205, -0.02, .0251, -.015, -.038, .0427, -.037, .0142, -.023, 0.023
0.003,   0.1, 0.625, .6875, .0634, -0.04, .0376, -.026, .0176, .0002, -.052, .0282, -.026, .0714, -.023, -.017
0.003,   0.1,   0.5,   0.5, .0489, -.038, .0313, -.029, .0419, .0035, -.037, .0493, -.044, .0229, -.011, .0176
0.003,   0.1, .3125, .5625, .0577, -.041, .0376, -.029, -.011, .0057, -.041, .0749, -.035, .0314, -.035, .0168
0.003,   0.1, 0.625, 0.625, .0485, -.029, .0379, -.032, .0148, -.012, -.024, 0.049, -.029, .0348, -.026, 0.029
0.003,   0.1, .5625, .8125, .0234, -.027, .0462, -.018, .0254, -.006, -.029, .0604, -.032, .0089, -.029, .0321
0.003,   0.1, .5625, 0.625, .0376, -.032, .0311, -0.04, .0571, -.026, -.048, .0715, -.024, .0315, .0355, .0118
0.003,   0.1, 0.375,  0.75, .0291, -.041, .0408, -.029, .0426, .0031, -.052, .0681, -.026, 0.042, -.023, .0179
0.003,   0.1, 0.625, .5625, .0446, -.043, .0374, -.032, -.003, -.002, -.049, .0513, -.032, .0538, -.015, .0146
0.003,   0.1, .4375, .6875, .0604, -.037, .0516, -.026, .0431, -.022, -.043, .0713, -.012, 0.037, -.026, .0001
0.003,   0.1, .5625,   0.5, .0509, -.032, .0266, -.021, .0264, .0113, -.035, .0428, -.014, .0431, .0001, .0486
0.003,   0.1, .5625, .3125, 0.029, -.009, .0175, -.015, -.006, 0.006, -.015, .0409, -.023, 0.003, -.009, .0031
0.003,   0.1, 0.375, 0.375, .0002, -.052, .0231, -.017, .0228, -.003, -.026, 0.031,   0.0, .0522, -.037, -.006
0.003,   0.1,   0.5, .5625, .0678, -.055, .0403, -.044, .0333, -.009, -.046, .0264, -.038, .0288, -.009, .0055
0.003,   0.1, .4375, .5625, .0379, -.033, 0.041, -.044, .0176, -.015, -.041, .0521, -.032, .0465, -.027, .0174
0.003,   0.1,   0.5, 0.625, .0607, -.026, .0377, -.021, .0622, .0059, -.041, 0.116, -.017, .0391, -.009, .0263
0.003,   0.1, 0.625, .6875, .0456, -.032, .0489, -.021, .0026, .0225, -.038, 0.052, -.021, .0307, .0036, .0001
0.003,   0.1, .6875, .4375, .0632, -.024, .0202, -.034, .0311, -.005, -.046, 0.084, -0.04, .0644, -.017, .0142
0.003,   0.1, .5625,  0.75, .0324, -.038, .0087, -.029, .0302, -.023, -.052, .1052, -.023, .0645, -.023, .0084
0.003,   0.1, .8125, 0.625, .0489, -.044, .0347, -.041, .0204, -.029, -.041, .1015, -.043, .0542, -.029, .0085
0.003,   0.1, 0.875, 0.625, 0.042, -.032, .0549, -.029, .0223, -.009, -.049, .0429, -.029, 0.015, -.038, 0.028
0.003,   0.1, .6875, .4375, .0465, -.032, .0171, -.038, .0029, -.023, -.041, .0317, -.014, .0061, -.012, .0146
0.003,   0.1, 0.875, 0.625, .0542, -.026, .0398, -.037, .0211, -.023, -.052, .0615, -.035, .0423, .0114, .0089
0.003,   0.1, .5625,   0.5, .0517, -.038, .0318, -.035, .0422, -.014, -.043, .0462, -.044, .0404, -.026, .0143
0.003,   0.1, .6875, 0.625, .0639, -.012, .0144, -.023, -.012, -.035, -.035, .0434, -.032, .0062, -.017, .0173
0.003,   0.1, .4375, 0.625, .0774, -.047, 0.039, -.023, .0312, -.011, -.026, 0.041, -.046, .0286, -.006, .0202
0.003,   0.1, .6875, 0.625, .1092, -.026, .0718, -.015,  0.02, -.009, -.026, .0763, -.025, .0432, 0.003, .0317
0.003,   0.1,  0.75,   0.5, 0.046, -.023, 0.046, -.023, 0.026, .0116, -.021, .0491, -.021, .0203, -.006, .0318
0.003,   0.1, .6875, .4375, .0653, -.049, .0537, -.035, -.012, -.011, -.032, .0548, -0.02, .0459, -.012, .0176
0.003,   0.1, .5625, .8125, .0403, -.032, .0313, -.003, -.009, -.029, -.038, .0851, -.043, .0263, 0.006, .0262
0.003,   0.1,  0.75, .8125, .0639, -.044, .0343, -.032, .0398, -.014, -.023, .1297, -.031, .0405,  -0.0, .0149
0.003,   0.1,   0.5, .5625, .0705, -.037, .0321, -.047, .0632, -.012, -.041, .0465, -.015, .0403, -.012, .0346
0.003,   0.1, .4375, .4375, .0561, -.058, .0758, -.035, 0.032, -.003, -.046, .0575, -.026, .0398, -.008, .0518
0.003,   0.1,   0.5, .5625, 0.044, -.032, .0438, -.044, .0024, -0.02, -.041, .1017, -.041, .0225, -.017, .0117
0.003,   0.1, .5625, 0.625, .0746, -.038, .0249, -.037, .0089, -.009, -.046, .0605, -.023, .0739, -.006, .0276
0.003,   0.1,   0.5, .4375, .0195, -.035,  -0.0, -.024,   0.0, -.012, -.038, .0352, -.024, .0351, -.024, .0109
0.003,   0.1,  0.75,  0.75, .0518, -.046, .0377, -.026, .0172, -.026, -.041, .0501, -.066, .0207, -.004, -.005
0.003,   0.1,  0.75, 0.625, .0532, -.061, .0548, -.014, -.006, -.009, -.029, .0467, -.026, .0307, -.023, .0302
0.003,   0.1,   0.5, .6875, .1061, -.041, .0377, -.032, 0.001, -.003, -.032, .0544, -0.04, .0344, .0075, .0167
0.003,   0.1, 0.625,   0.5, 0.038, -.041, .0339, -0.02, .0371, -.006, -.052, .0653, -.046, .0368, -.029, .0378
0.003,   0.1, .5625, 0.375, .0315, -.015, .0291, -.034,  -0.0, .0025, -.021, .0489, -.018, .0233, -.017, .0143
0.003,   0.1, .6875, 0.625, .0466, -.032, .0171, -.023, .0116, -.032, -.029, .0548,  -0.0, .0405, -.008, .0172
0.003,   0.1, .3125,   0.5, .0175, -.015, .0325, -.012, .0237, -.006, -.018, 0.038, -.012, .0262, -.021, .0202
0.003,   0.1, 0.625, .5625, .0291, -.038, 0.041, -.029, .0062, -.023, -.029, .0716, -.021, .0316, -.012, .0056
0.003,   0.1,  0.75,   0.5, .0539, -0.02, .0484, -.032, .0146, 0.011, -.026, .0433, -.012, .0345, -.011, 0.026
0.003,   0.1, .5625, .6875, .0464, -0.03, .0293, -.003, .0232, .0032, -.015, .0487, -.024, 0.026, -.021, .0058
0.003,   0.1,  0.75,   0.5, .0662, -.015, .0651, -.035, -.003, .0001, -.049, .0629, -.032, .0115, -.011, .0364
0.003,   0.1, .4375, 0.625, .0431, -.035, .0598, -.023, .0088, .0024, -.037, .0395, -.049, .0055, -.014, 0.025
0.003,   0.1, .6875,   0.5, .0968, -.023, .0481, -.029, .0024, -.017, -.049, .0524, -.038, .0175, -.023, .0312
0.003,   0.1, .4375, .4375, .0429, -.052, .0596, -.043, 0.017, -.023, -.032, .0521, -.021, .0491, -.029, .0117
0.003,   0.1, .4375, .6875, .0737, -.043, .0115, -.029, .0202, -.046, -.058, .0493, -.034, .0501, -.003, -.017
0.003,   0.1,   0.5,  0.75, .0634, -.041, 0.029, -.015, .0115, .0026, -.003, .0261, -.029, .0086, -.014, -.006
0.003,   0.1, .5625, 0.625, .0463, -.038, .0401, .0061, .0049, -.029, -.043, .0464, -.038, .0371, -.026, -.014
0.003,   0.1,   0.5, 0.375, .0771, -.035, .0254, -.015, .0207, -.032, -.018, .0318, -.029, .0403, -.037, .0089
0.003,   0.1, 0.625, .4375, .0059, -.006, .0208, -.009, 0.003, -.003, -.003, .0148, -.015, 0.009, -.003, .0148
0.003,   0.1,  0.75, 0.625, .0522, -.041, .0322, -.034, 0.003, -.009, -.027, .0379, -.021, .0408, -.003, .0258
0.003,   0.1, 0.375, 0.625, .0178, -.012, .0179, 0.003, .0146, -.009,  -0.0, .0295, -.012, .0146, .0059, .0117
0.003,   0.1, 0.875, .5625, 0.032, -.052, .0308, -.029, .0369, -.029, -.054, .0677, -.012, .0428, -.003, .0169
0.003,   0.1, .6875, 0.375, .0342, -.032, .0202, -0.02, .0308, -.024, -.038, .0463, -.035,  -0.0, -.006, .0087
0.003,   0.1,  0.75,  0.75, 0.043, -.023, .0478, -.029, .0059, -.002, -.026, .0736, -.046, .0426, -.014, -.001
0.003,   0.1, .8125,   0.5, .0463, -.029, .0352, -.038, 0.006, -.006, -.038, .0489, -.012, .0258, .0002, .0348
0.003,   0.1, .6875, 0.375, .0089, -.006, .0089, -.003, 0.003,   0.0, -.006, .0149,   0.0, .0059, -.003, -.006
0.003,   0.1, 0.625,   0.5, .0518, -.029, .0264, -.012, .0141, -.018, -.035, .0689, -.011, .0489, 0.009, .0169
0.003,   0.1,   0.5,   0.5,  0.06, -.018, .0142, -.044, .0374, -0.04, -.021, .0894,  -0.0, 0.041, -.011, .0259
0.003,   0.1, .6875, 0.625, .0732, -.021, .0484, -0.02,  -0.0, -.006, -.037, .0455, -.028, .0515, -.012, .0108
0.003,   0.1, .4375, 0.625, .0516, -.032, .0655, -.018, .0258, -0.02, -.069, .0597, -.032, .0287, -.003, .0309
0.003,   0.1,  0.75,   0.5, .1088, -.055, .0223, -0.02, -.012, -.008, -.041, .0624, -.026, .0061, -0.02, .0234
0.003,   0.1,   0.5, .9375, .0342, -.055, .0363, -.026, .0261, -.014, -.055, .0739, -.034, .0287, .0028, .0088
0.003,   0.1, 0.625, .8125, .0441, -.066, .0372, -.022, .0284, -.006, -0.05,  0.07, -.029, .0488, -.011, .0179
0.003,   0.1, .5625,   0.5, .0436, -.035, .0291, -.006, .0198, -.003, -.044, .1007, -.026, .0425, -.026, .0027
0.003,   0.1, .3125,   0.5, 0.006, -.009, 0.006, -.021,  -0.0, -.015, -.006, .0266, -.012, -.003, -.012, .0146
0.004,   0.1, .6875,  0.75, .0346, -.061, 0.062, -.023, .0637, -.019, -.046, 0.108, -.059, .0352, -.004, .0396
0.004,   0.1, .5625,  0.75, .0426, -.028, 0.038, -.012, .0621, .0237, -.035, .0579, -.023, .0041,  -0.0, -.008
0.004,   0.1, .5625,  0.75, .0678, -.054, .0272, -.048, .0777, -.027, -.065, .1034, -.058, .0705, -.015, .0675
0.004,   0.1, .5625, .5625, .0533, -0.05, .0624, -.023, .0176, -.008, -.068, .0894, -.043, .0675, -.027, .0293
0.004,   0.1, 0.625, .5625, .0609, -.039, .0457, -.038, 0.016, .0062, -.056, .0707, -.056, .0685, -.019, .0571
0.004,   0.1, 0.625, .4375, .0416, -.046, .0273, -.031, .0308,  -0.0, -.051, .0159, -.012, .0464, -.019, .0037
0.004,   0.1,   0.5, .6875, 0.058, -.031, .0382, -.039, .0271, -.045, -.058, .1029, -.042, .0116, -.038, .0561
0.004,   0.1, .5625, .5625, .0793, -.054, .0351, -.046, .0191, -.024, -0.05, .0517, -.035, .0006, .0073, 0.011
0.004,   0.1, .4375,   0.5, .0827, -.035, .0495, -.046, .0077, -.027, -.043, .0765, -.039, .0412, -.016, .0346
0.004,   0.1, .6875, .3125, .0385, -.046, .0574, -.034, .0073, -.031, -.038, .0511, -.042, .0331, -.019, .0273
0.004,   0.1, .5625, .5625, .0543, -.016, .0652, -.035, .0185, .0037, -.035, .0268, -.008, .0158, -.012, -.012
0.004,   0.1, 0.625,   0.5, .0656, -.035, .0076, -.043, -.015, .0074, -.035, .0194, -.016, .0267, -0.02, .0423
0.004,   0.1, .6875, .5625, .1015, -0.05, .0603, -.049, .0157, -.046, -.073, .1004, -.007, .0785, -.004, .0414
0.004,   0.1,   0.5, 0.875, .0477, -.057, .0814, -0.05, 0.024, -.023, -.035, .0645, -.021, .0269, -.053, -.015
0.004,   0.1, .5625, .5625, .0427, -.015, .0079, 0.004, -.004, -.012, -.031,  0.05, -0.02, .0156, -0.02, 0.004
0.004,   0.1, .6875, .1875, .0773, -.042, 0.057, -.003, .0297, -.008, -.031, 0.061, -0.03, 0.052, -.046, .0599
0.004,   0.1, .5625, .6875, .0499, -.065, .0701, -.015, -.007, -.003, -.069, .1116,  -0.0, .0426, -0.01, -.014
0.004,   0.1, 0.375, 0.625, .0119, -.008, .0199, .0118, -.004, -.012, -.008, .0354,  -0.0,   0.0, -.004, -.004
0.004,   0.1,  0.75, .8125, .0503, -.062, .0035, -.047, .0268, .0077, -.043, 0.061, -0.02, .0306, -.004, .0231
0.004,   0.1,  0.75, .4375, .1111, -.043, .0453, -.019, 0.026, -.004, -0.05, .0539, -.016, .0353, -.007, .0079
0.004,   0.1,   0.5, 0.625, .0754, -.042, 0.063, -0.03, .0371, -.015, -.047, .0915, -.007, .0551, -0.03, .0313
0.004,   0.1, .6875, 0.625, .0913, -.023, -.004, -.016, 0.016, .0191, -0.05, .0348, -.057, .0072, -.008, 0.027
0.004,   0.1, .6875, 0.625, .0676, -.023, .0199, -.038, .0151, -0.03, -.051, .0792, -.015, .0345, .0007, .0458
0.004,   0.1,  0.75,  0.75, .1012, -.046, 0.031, -0.07, .0334, -.027, -.045, .0861, -.061, .0652, -.042, .0047
0.004,   0.1,  0.75,  0.75, .0233, -.024, .0157, -0.02, -.008, -.004, -.012, 0.035, -.024, .0196, .0078, .0118
0.004,   0.1,   0.5, .5625, .0986, -.073, 0.029, -.035, .0535, -.008, -.054, .0393, -.063, .0676, .0148, 0.038
0.004,   0.1, .6875,   0.5, .0644, -.039, .0456, -.039, .0149, -.004, -.027, .0536, -.051,  0.05, -.031, .0186
0.004,   0.1, 0.625,  0.75, .0902, -.065, .0372, -.022, .0149, .0041, -0.03, .0922, -.031, .0881, -.025, .0076
0.004,   0.1,   0.5, .9375, -.016, -.016, .0274, -.012, -.008,   0.0, -0.02, .0656, 0.004, .0274, -.024, .0237
0.004,   0.1, 0.625, 0.625, .0746, -.039, .0456, -.031, .0001, -.031, -.058, .0773, -.047, .0958, -.027, .0711
0.004,   0.1, .5625,   0.5, 0.016, -.031, .0311, -.019, .0113, -.019, -.051, .0036, -.015, .0118,  -0.0, .0077
0.004,   0.1,   0.5, 0.625, .0386, -.016, .0426, -.016, .0192, -.016, -.039, .0541, 0.004,  -0.0, -.016, .0274
0.004,   0.1,  0.75, .4375, 0.083, -.035, .0295, -.035, .0002, -.013, -.035, .0308, -.012, 0.045, -.004, 0.008
0.004,   0.1, .9375, .5625, .0945, -.054, .0377, -.043, 0.035, .0196, -.035, .0384, -.039, .0425, -.004, .0081
0.004,   0.1, 0.375, .6875, .0381, -.023, .0506, -0.02, -.003, -.023, -.046, .0543, -.031, .0307, -.016, .0193
0.004,   0.1, .6875, .8125, .0998, -.046, .0132, -.042, .0228, -.034, -.053, .1013, -.038, 0.072, -.004, -.002
0.004,   0.1, .5625, 0.875, .0934, -.043, .0347, -.042, -.004, -.022, -.054, .0833, -.039, .0391, -.023, 0.056
0.004,   0.1,   0.5, 0.625, 0.041, -.035, .0117, -.035, .0109, -.016, .0191, .0576, -.012, .0343, -.008, .0186
0.004,   0.1,   0.5, 0.875, .0384, -.038, .0887, -.046, .0078, -.023, -.066, .1495, -.031, .0525, -.026, .0471
0.004,   0.1, .5625, .5625, .0648, -.027, .0408, -.042, .0005, .0038, -.024, .0452, -.058, .0272, .0039, .0456
0.004,   0.1,  0.75, .5625, .1148, -.057, .0265, -.027, .0217, -.019, -.069, .0615, -.045, 0.069, -.023, .0036
0.004,   0.1, .5625, 0.625, .1135, -.031,  0.06, -.028, .0005, -.016, .0048, .1195, -.022, .0708, -.035, .0196
0.004,   0.1, .8125,  0.75, .0687, -.066, .0974, -.046, -.004, .0233, -.047, .1079, -.046, .0263, -.018, -.005
0.004,   0.1,   0.5,  0.75, .0196, -.028, .0113, -.019, -.016, -.003, -.031, .1048, -.039, .0154, -0.02,  -0.0
0.004,   0.1, 0.625, .5625, .0717, -.031, .0643, -.027, .0417, -.003, -.035, .0225, -.019, -.004, -.023, .0463
0.004,   0.1, .5625, 0.625, .0118, -.032, .0236, -.008, .0314, .0078, -.016, .0272, -.004, 0.035, -.012, -.004
0.004,   0.1, .6875, 0.625, .0854, -.069, .0513, -.043, .0114, -.015, -.054, .0271, -.062, .0279, .0008, .0188
0.004,   0.1, .6875, 0.625, .0804, -.046, .0506, -.065, .0117, .0228, -.068, .0991, -0.03, .0692, -.018, .0072
0.004,   0.1, .6875, .5625, .0965, -.042, 0.074, -.015, .0305, -.046, -.058, .0963, -.047, .0438, -.018, .0262
0.004,   0.1, 0.875, .4375, .0962, -0.05, .0068, -.046, .0039, -0.02, -.051, .0453, -.012, .0628, -.027, .0107
0.004,   0.1, .6875, 0.625, .1142, -.039, .0426, -.011, .0139, -.008, -.038, .1078, -.042, .0766, -.001, .0152
0.004,   0.1, 0.625, .8125, .0235, -0.02, .0235, .0001, .0156, -0.02, -.016, .0508, -.016, .0157, -.004, .0078
0.004,   0.1,   0.5, .4375, 0.053, -.046, .0622, -.043, .0333, -.039, -.061, .0821, -0.05, .0783, -.052, .0647
0.004,   0.1, .6875,   0.5, 0.115, -.087, .0315, -.038, .0293, -.039, -.042, .0385, -.007, 0.065, -.034, .0269
0.004,   0.1, .6875, 0.375, .0306, -.027, .0335, -.035, .0531,  -0.0, -.039, .0939, -.035, .0647, -.019, .0193
0.004,   0.1, 0.625, .6875, .0307, -.055, 0.042, -.054, -.001, -.028, -.039, .0969, -.039, .0258, -.008, -.012
0.004,   0.1, .5625, .3125, .0574, -.027, .0195, -.023, .0223, -.004, -.023, .0469, -.043, .0305, .0077, .0035
0.004,   0.1,   0.5,   0.5, .0687, -.027, .0193, -.039, .0213, -.027, -.039, .0274, -.019, .0456, -.023, .0195
0.004,   0.1,  0.75,   0.5, .0608, -.042, .0296, -.031, .0115, -.011, -.069, .0569, -.047, 0.068, -.012, .0112
0.004,   0.1, 0.625,   0.5, .0568, -.023, .0498, -.019, .0077, -.008, -.039, .0189, -.023, .0376, -.023, .0458
0.004,   0.1, 0.625,  0.75, .0929, -.076, .0502, -0.05, .0338, -.049, -.045, .0633, -.075, .0312, -.058, -.003
0.004,   0.1,  0.75, .5625, .0924, -.023, .0352, -.054, .0048, -.012, -.046, .0932, -.058,  0.01, -.014, -.007
0.004,   0.1,  0.75, .6875, .0679, -.047, .0218, -.034, .0189, -.003, -.069, .0681, -.026, .0142, -.039, .0308
0.004,   0.1, .5625, .6875, .0714, -.038, .0604, -.035, -.003, 0.003, -.066, .0612, -.034, .0384, -.008, .0462
0.004,   0.1,   0.5, 0.375, .0313, -.016, .0197, -.004, .0037, -.008, -.027, .0198, -.016, .0153, -.008, .0277
0.004,   0.1,   0.5, 0.875, .0427, -.035, .0455, -.031, -.003, .0154, -.054, .0764, -.019, .0037, .0153, .0348
0.004,   0.1, .6875, .6875, .0505, -.043, .0151, -0.03, .0236, -.046, -.038, 0.069, -.031, .0309, .0041, -.012
0.004,   0.1, .4375, 0.875, .0501, -.031, .0457, -.024, .0115, -.023, -.027, .0233, -0.02, .0037, -.031, .0188
0.004,   0.1, .8125, .4375, .1163, -.039, .0607, -.034, .0299, -.012, -.065, .0863, -.019, .0749, -.018, 0.015
0.004,   0.1, .5625, .5625, .0919, -.058, .0476, -.034, -.009, -.008, -.046, .0616, -0.03, .1101, -.008, .0081
0.004,   0.1, 0.875,  0.75, .0704, -.047, .0572, -0.06, .0083, -.015, -.042, .0307, -.047, 0.042, -.008, .0532
0.004,   0.1, .6875, 0.375, .0721, -.046, .0889, -.011, 0.038, -.031, -.046, .0348, -.001, .0117, -.017, .0352
0.004,   0.1, .6875, .4375, .0424, -.058, .0266, .0074, .0414, -.006, -0.03, .0876, -.042, .0832, -.006, -.004
0.004,   0.1, .5625, 0.625, .0494, -.027, .0154, -.032, .0274, .0025, -.035, .0576, -.008, .0674, -.027, .0109
0.004,   0.1, 0.625,   0.5, .0901, -.069, .0529, -.061, .0335, -.019, -.049, .0545, -.038, 0.091, -.031, .0225
0.004,   0.1,   0.5, .6875, .0799, -.046, .0763, -.061, .0199,  -0.0, -.064, .0744, -.065, .0403, -.008, -.023
0.004,   0.1, .5625, .6875, .0848, -.039, .0532, -.064, .0224, -.015, -.071, .1041, -.042, .0519, .0182, .0393
0.004,   0.1, .6875,  0.75, .0863, -.053, .0862, -.034, .0115, -.034, -.058, .0964, -.022, .0223, -.038, .0151
0.004,   0.1, 0.625,   0.5, .0431, -.024, .0272, -.027, .0194, -.016, -.008, 0.035, -.016, .0237, 0.004, .0158
0.004,   0.1, 0.375, 0.375, .0312, -0.02, .0394, -.028, .0151, -.008, -.055, .0267, -.012, .0467, -.008, .0147
0.004,   0.1, .5625, .5625, .0699, -.047, .0408, -.024, -.004, -.023, -.082, .0948, -.058, .0878, .0225, .0192
0.004,   0.1,   0.5,   0.5, .1037, -0.03, .0315, -.031, .0492, -.039, -.007, .0521, -.049, .0495, -.016, .0477
0.004,   0.1, .4375, 0.625, .0672, -.058, .0709, -.023, .0002, -0.02, -.039, .0416, -.023, .0423, -.024, .0408
0.004,   0.1, 0.625, .5625, .0236, -.039, .0449, .0078,  -0.0, -.028, -0.05, .0647,  -0.0, .0306, -.028, .0078
0.004,   0.1, .5625,  0.75, .0636, -.049,  0.06, -.041, .0358, -.015, -.054, .1191, -0.03, .0263, -.039, .0227
0.004,   0.1, 0.375,   0.5, .0867, -.043, .0542, -0.05, .0077, .0113, -.027, .0351, -.051, .0377, -.028, 0.015
0.004,   0.1, .6875, .6875, .0727, -.051, .0331, -.019, .0084,  -0.0, -.039, .0673, -.026, .1007, -.023, 0.007
0.004,   0.1,  0.75, .4375, .0964, -.038, .0757, -.046, .0274, -.046, -.062, .0824, -.051, .0263, -0.03, 0.032
0.004,   0.1,  0.75, .6875, .1054, -0.05, -.008, -.023, .0225, -0.02, -.027, .0233, -.019, .0571, .0193, .0153
0.004,   0.1, .5625,  0.75, .0414, -.066, .0389, -.034, .0232, -.004, -.054, .0673, -.046, .0347, -0.02, .0073
0.004,   0.1, .4375, .4375, .0311, -.016, .0192, 0.004, -.004, -.043, -.027, .0723, -.023, .0232, -0.02, .0038
0.004,   0.1,   0.5, 0.625, .0755, -.054, .0994, -.016, .0265, .0208, -.069, .1032, -.035, .0301, -.011, .0028
0.004,   0.1, 0.625, 0.625, .0466, -.031, -.008, -.032, .0273, -.012, -.047, .0234, -.008, .0151,  -0.0, 0.023
0.004,   0.1,  0.75,   0.5, .0391, -.024, .0119, -.012, .0036, -.008, -.035, .0953, -.027, 0.064, .0194, .0001
0.004,   0.1, .5625, .8125, .0888, -.046, .0549, -.033, .0748, .0007, -.073, .0932, -.027, 0.019, -.031, .0304
0.004,   0.1, .6875, .6875, 0.102, -.024, .0597, -.027, 0.041, -.012, -.054, .0568, -.062, .0576, -.031, .0155
0.004,   0.1,  0.75,   0.5, .0793, -.065, .0365, -.061, .0068, -.004, -.062, .0972, -.034, .0853, -.034, .0077
0.004,   0.1, .5625, .8125, .0462, -0.03, .0457, -0.03, .0006, -.025, -.035, .1183, -.033, .0556, -0.03, .0297
0.004,   0.1, .5625,   0.5, .0649, -.054, .0238, -.061, 0.008, -0.02, -0.05, .0592, -.015, .0382, -.016, -.019
0.004,   0.1, .4375, .4375, .0904, -.016, -.001, -.043, .0231, -.004, -.008, .0314, -.043, .0231, -.004, 0.016
0.004,   0.1, .5625, 0.375, .0195, -.054, .0675, -.022, .0459, -.011, -.079, .0879, -.038, .0518, -.027, -.015
0.004,   0.1, .4375, .6875, .0271, -.027, .0391, -.023, .0424, -.019, -0.05, .0499, -.007, .0153, -.027, 0.027
0.004,   0.1, .8125,  0.75, .0732, -.042, .0151, -.042, .0156, -.007, -.039, .0734, -.043, .0154, -.023, .0002
0.004,   0.1, .5625,  0.75, .0503, -.042, .0376, -.034, .0527, -.016, -.023, .0693, -0.02, .0686, -.015, .0002
0.004,   0.1, 0.625,   0.5, .0876, -.019, 0.038, -.076, .0408, -.031, -.054, .0699, -.033, .0422, -.009, .0196
0.004,   0.1, .5625, .6875, .0913, -.058, .0425, -.039, .0259, -.016, -.051, .0869, -.026, .1035, -.038, .0112
0.004,   0.1, .6875, .8125, 0.054, -.054, .0041, -.012, .0044, -.012, -.016, .0312, -.039, .0463, -.035, 0.042
0.004,   0.1,  0.75, .5625, .0385, -.049, 0.056, -.045, .0423, -.019, -.087, .0825, -.035, -.015, -.015, -.015
0.004,   0.1,  0.75, .4375, .0632, -.035, .0276, -.031, .0112, -.045, -.073, .0648, -.023, .1317, -.029, .0196
0.004,   0.1, 0.375,  0.75, .0706, -.031, .0193, -.022, .0625, -.024, -.046, .0717, -.016, .0337,  -0.0, .0274
0.004,   0.1, .5625, 0.625, .1079, -.019, .0336, -0.03, .0081, -0.03, -.053, .0888, -.058, .0891, -.009,  -0.0
0.004,   0.1, .4375,   0.5, .0079, -.016, .0038, -.019, .0078, -.004, -.012, .0345, -.016,  -0.0, -.019, .0236
0.004,   0.1, .5625, 0.625, .0606, -.046, 0.068, -.058, .0494, -.019, -.016, .0826, -.034, .0357, .0034, .0275
0.004,   0.1,   0.5,  0.75, 0.065, -.061, .0643, -.031, -.008, -.046, -.034, .1013, -.023, .0497, -.007, -.038
0.004,   0.1, .8125,  0.75, .0746, -.062, .0705, -.053, -.009, .0147, -.065, .1144, -.038, .0571, -.011, .0039
0.004,   0.1, .5625, .8125, .0871, -.062, .0451, -.038, .0416, -.027, -.084, .0853, -.053, .0453, -.022, .0466
0.004,   0.1, .5625,   0.5, .0308, -0.02, .0198, -.016, .0198,  -0.0, -0.02, .0316, -.016, .0196, -.004, .0311
0.004,   0.1, .8125, .5625, .0611, -.053, 0.064, -.031, .0265, -.038, -.072, .0551, -.041, 0.053, -.047, 0.047
0.004,   0.1, .6875,  0.75, .0717, -.069, .0412, -.045, .0474, -.026, -0.06, .0939, -.042, .0597, -.019, -.004
0.004,   0.1, .8125, 0.625, .1198, -.035, .0446, -.069, .0188, -.019, -.058, .0272, -.042, .0536, -.042, -.011
0.004,   0.1, .6875,   0.5, .0337, -.061, .0559, -.045, .0224, .0003, -.069, .0786, -0.06, .0486, .0081, -.014
0.004,   0.1, .6875, .8125, .0459, -.049, .0645, -.023, -0.02, -.042, -.058, .1401, -.016, .0833, -.007, -.001
0.004,   0.1, 0.875,  0.75, .0771, -.073, .0462, -0.08, -.005, -.023, -.062, .0449, -.027, .0445, -.019, .0219
0.004,   0.1, .8125, .6875, .0689, -0.05, .0389, -.039, -.008, -.035, -.039, .0197, -.035, .0712, -.019, .0079
0.004,   0.1, .4375, .6875, .0456, -.038, .0301, -.016, .0222, -.038, -.041, .0868, -.043, .0767, -.024, .0154
