D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.5, 0.625, .8125, .0104, -.106, .0288, -0.11, -.056, -.055, -0.16, .0282, -.125, -.072, -.143, -.042
  0.5,   1.5,   0.5,  0.75, -.008, -.082,  -0.0, -.087, .0011, -.108, -.159, .0886, -.212, -.081, -.095, .0002
  0.5,   1.5,  0.75, .6875, .0046, -.029, .0128, -.019, -.005, -.019, -.069, .0781, -.108, -.041, -.078, .0241
  0.5,   1.5, .5625,  0.75,  -0.0, -.068, -.006, -.096, .0067, -.077, -.177, .1004, -.138, -.035, -.034, -.069
  0.5,   1.5,  0.25, .6875, .0093, -.065, -.006, -.077, -.021, -.053, -.158, -.009, -.126, .0395, -0.11, -.016
  0.5,   1.5, .5625, .6875, .0208, -.035, .0085, -.059, -.033, -.041, -.112, .0425, -.148, .0328, -.114, -.046
  0.5,   1.5, .5625, .8125, .0035, -.094, -.021, -.027, -.032, -.077, -.182, .0473, -0.13, -.035, -.136, -.068
  0.5,   1.5, .4375, .6875, -.006, -.057, -.027, -.058, .0114, -.049, -.149, -.013, -.141, -.021, -0.13, -.111
  0.5,   1.5,  0.75,  0.75, .0072, -.093, -0.02, -.061, -.021, -.056, -.196, .0049, -.166, -.014, -.091, -.108
  0.5,   1.5, .8125, .6875, 0.043, -.108, -.002, -.102, -.047, -.105, -.187, 0.103, -.167, -.015, -.193, -0.11
  0.5,   1.5, 0.625, 0.625, -.002, -.008, .0049, -0.01, .0045, -.007, -0.03, .0392, -.053, 0.004, -.046, -.008
  0.5,   1.5, .4375, .8125, .0192, -.091, -.023, -.123, -.012, -0.09, -.145, 0.096, -.168, -0.01, -.114, -0.08
  0.5,   1.5,   0.5, 0.625, -.014, -.097, .0115, -.082, -.043, -.047, -0.14, -.044, -.105, -.069, -.132, -.052
  0.5,   1.5,  0.75, 0.625, .0133, -.053, .0114, -.066, -.025, -.068, -.153,  0.04, -.114, -.047, -0.05, -.044
  0.5,   1.5, .5625, .8125, -.015, -.052, -.029, -.048, .0168, -0.05, -.148, .0808, -.125, .0083, -.125, -.078
  0.5,   1.5, .4375, .4375, .0151, -.073, -.006, -.052, -.007, -.046, -0.08, 0.014, -.129, -.004, -.098, -.031
  0.5,   1.5, 0.625, .4375, .0325, -.137, .0096, -.113, -.044, -.094, -.188, -.079, -.186, -.064, -.242, -.117
  0.5,   1.5,  0.75, 0.625, .0083, -.085, -.012, -.073, -.014, -.055, -.155, .0802, -.149, -.039, -.125, .0343
  0.5,   1.5, .8125, 0.625, .0173, -.074, .0143, -.075, -.073, -.065, -0.11, .0967, -.095, 0.006, -.122, -.053
  0.5,   1.5,   0.5, .4375, .0476, -.083, .0188, -.065, .0148, -.084, -.147, .0403, -.116, -.013, -0.12, -.088
  0.5,   1.5, .6875, 0.625,  -0.0, -.055, -.009, -.068, .0041, -.054, -.121, .0311, -.121, .0414, -.037, -.026
  0.5,   1.5,   0.5,  0.75, -.016, -.081, -.016, -.069, -.023, -.056, -.138, .0195, -.184, .0313, -0.14, -.019
  0.5,   1.5,   0.5, 0.625, .0323, -0.05, -.016, -.077, -.017, -.018, -.112, -.002, -0.06, .0179, -0.09, -.039
  0.5,   1.5, .3125, .6875, -.004, -.043, .0062, -.033, -.002, -.023, -.074, -.009, -.011, -.045, -.003, -.021
