D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.0, .6875, 0.625, .0517, -.136, -.057, -0.16, -.058, -.063,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, .5625, .0178, -.105, .0103, -.063, -.036, -.059,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .5625, .0069, -.063, .0008, -.044, .0078, -.058,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, 0.625, .0864, -.116, -.015, -.094, -.022, -.096,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .3125, .5625, -.029, -.116, -.063, -.135, -.056, -.127,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .4375, .0111, -.147, -.025, -.041, -.046, -.111,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, 0.625, .0187, -.147, -0.03, -.121, -.051, -.093,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, 0.625, .0101, -.136, -.006, -.124, -.111, -.052,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, 0.625, -.009, -.083, -.025, -.078, -.048, -.069,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, .4375, .0096, -.114, -0.05, -.093, -.034, -.051,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .8125, .0312, -0.13, -.036, -.097, -.051, -.087,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, 0.375, .0483, -.124, 0.013, -.068, -.052, -.057,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .4375, -.045, -.153, -.038, -.115, -.033, -.097,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .6875, .0051, -.053, .0183, -.063, -.017, -.053,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .4375, .0683, -.074, -.027, -.103, -.024, -.075,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .6875, -.026, -.123, -.015, -.092,  -0.1, -.122,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, 0.625, .0518, -.067, .0263, -.097, -.055, -.105,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,   0.5, .0243, -.139, -.009, -.103, -.035, -.073,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .6875, .0586, -.083, .0254, -.154, -.048, -.068,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, .5625, 0.019, -.132, .0045, -.089, -.052, -.138,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, 0.375, .0307, -.099, -.039, -.087, -.025, -.069,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
