D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   0.0, .6875, .6875, .0198, -.145, -.018, -.103, -.019, -.087,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,   0.5, .3125, .0067, -.155, -.033, -0.13, -.044, -.135,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875,  0.25, .0218, -.121, -.027, -.085, -.054,  -0.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .5625,  0.75, .0561, -.132, .0228, -.081, -.114, -.061,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,  0.75, .6875, .0133, -.111, -.106, -.114, -.059, -.086,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .8125,   0.5, .0666, -.193, .0148, -.119, -.108, -.091,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625,   0.5, .0478, -.172, -.005, -0.13, -.062, -.097,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.875, 0.625, .0593, -.147, .0259, -.129, -.043, -.084,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.375, .5625, .0401, -.042, -0.01, -.027, .0063, -.071,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .5625, 0.625, 0.015, -.153, .0422, -.131, -.062, -0.13,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625,   0.5, .0516, -.128, -.065, -.098, -.026, -.075,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625, .5625, .0754, -.101, .0234, -.083, .0062, -.103,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625, .3125, .0648, -.135, -.041, -.143, .0062, -.076,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.375, -.004, -.004, -.028, -.047, -.005, -.053,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .5625, 0.625, -.003, -.118, -.006, -0.04, -.051, -.094,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625,   0.5, .0395, -.104, -.002, -.091, -.076, -.133,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625,   0.5, .0918, -0.12, .0801, -.099, -.033, -.083,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.625, .0952, -.169, -.062, -.135, -.033, -.052,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625, 0.625, .0799, -.187, .0228, -.135, -.078, -.098,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .5625, .3125, .1333, -.078, -.019, -.117, .0041, -.078,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, .5625, .0396, -.123, 0.003, -.093, -.101, -0.06,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.375, .4375, .0553, -.099, -.027, -.103, -.024, -.113,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,  0.75, .5625, .0319, -0.14, .0029, -.142, -.032, -.161,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.375,  0.75, -.014, -.146, -.034, -.158,  -0.0, -.112,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.625, 0.625, .0071, -.156, -.017, -.109, -.015, -.057,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,   0.5,   0.5, .0362, -.095, .0218, -.112, -.068, -.057,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.625, .0015, -.135, -0.03, -.139, -.008, -.097,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, .6875, .0586, -.127, .0111, -.115, -.046, -.124,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .5625, 0.625, .0078, -.142, .0386, -.116, -.075, -.114,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, .5625, .0413, -.148, -0.07, -.137, -.066, -.105,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,  0.75,   0.5, .0228, -0.11, -.071, -.114, -.004, -.101,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.375,  -0.0, -.125, -.074, -.094, -.017, -.112,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,  0.75,  0.75, .0362, -.132, -.006, -.143, -.053, -0.08,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .4375,   0.5, .0589, -.154, -.009, -.123, -.044, -.188,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0,   0.5, .4375, -.002, -.175, -.003, -.134, -.092, -.161,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, 0.375, .4375, .0837, -.086, -.069, -.082, -.049, -.072,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.625, .0208, -.072, -.044, -.139, -0.05, -.166,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.0,   0.0, .6875, 0.625, -.021, -.161, -.013, -.124, -.096, -.161,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
