D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.5,   0.5,  0.75, -.008, -.082, -.016, -.081, -.048, -.061, -.103,  0.02, -.066, -.009, -.072, -.003
  0.5,   0.5, .5625,   0.5, .0085, -.068, .0156, -.038, .0003, -.047, -0.08, .0118, -.043, -.046, -.038, -.001
  0.5,   0.5, .3125,  0.75, .0191, -.133, -.013, -.104, -.037, -0.05, -.063, .0407, -0.12, .0135, -.098, -.031
  0.5,   0.5,  0.75, .5625, .0337, -.113, .0136, -0.06, -0.04, -.063, -.107, -.017, -.059, -.018, -0.09, -.026
  0.5,   0.5, .5625, 0.625, -.019, -.114, -.002, -.091, -0.04, -.054, -.113, .0011, -.103, -.021, -.064, -.036
  0.5,   0.5,  0.75,   0.5, .0374, -.074, .0302, -.073, -.037, -.069, -.101, .0091, -.063, .0198, -.087, .0186
  0.5,   0.5, 0.625, .6875, .0158, -.095, -0.02, -.093, -.058, -.073, -.104, .0061, -.086, -0.03, -0.06, -.053
  0.5,   0.5,  0.75, .6875, .0266, -.075, .0203, -.099, -.037, -.059, -.101, .0484, -.071, -.009, -.069, -.037
  0.5,   0.5,  0.75, .4375, .0159, -.094, .0009, -.055, -.028, -.063, -.039, -.006, -.067, -.003, -0.04, -.021
  0.5,   0.5,  0.25, 0.625, .0149, -.091, -.028, -0.03, -.024, -.068, -.049, .0206, -.085,  -0.0, -.082, -.045
  0.5,   0.5, 0.625, .4375, 0.026, -0.09, .0006, -.027, -.049, -.054, -.093, .0291, -.092, -.018, -.089, -.062
  0.5,   0.5, .6875,  0.75, .0251, -.115, -.007, -.084, -.015, -.045, -.091, .0107, -.089, -.008, -.077, -.044
  0.5,   0.5, 0.625, 0.875, .0096, -.092, .0038, -.073, -.031, -.085, -.092, .0506, -.103, .0269, -.083, -.016
  0.5,   0.5, .5625, 0.625, 0.016, -.071, .0187, -.074, -.011, -.071, -.071, .0027, -.053, .0106, -.071, -.042
  0.5,   0.5, .6875, 0.625, .0097, -.103, 0.014, -.101, -.068, -0.04, -.087, -0.01, -.088, -.004, -0.04, -.052
  0.5,   0.5, 0.625, .8125, .0156, -.083, .0076, -.071, -.025, -.084, -.093, .0406, -.095, -.013, -.046, -.034
  0.5,   0.5, .8125,  0.75, .0295, -.095, -.006, -.054, -.029, -.058, -.078, .0288, -.066, -.023, -.039, -.018
  0.5,   0.5, 0.625, .5625, .0071, -.111, -.011, -.089, -.047, -.087, -.081, .0066, -.094, -.008, -0.05, 0.007
  0.5,   0.5, .6875,   0.5, .0073, -.046, -.002, -.024, -.009, -0.03, -.027, .0136, -.049, .0058, -.031, -.013
  0.5,   0.5, 0.625, .6875, -.019, -.061, .0022, -.079, -.047, -.041, -.097, .0175, -.078, 0.003, -0.04, .0008
  0.5,   0.5, 0.625,   0.5, .0248, -.023, .0269, -.029, -0.01, -.027, -.019, .0038, -.015, .0138, -.033, -.014
  0.5,   0.5, .4375, 0.375, .0449, -.077, -.012, -.039, -.044, -.078, -.108, .0048, -.105, .0245, -.095, -0.04
  0.5,   0.5, .4375,  0.75, .0085, -.102, -.016, -.046, -.011, -.069, -.103, .0228, -.095, .0022, -.035, -0.05
  0.5,   0.5, .6875,   0.5, .0073, -.113, -.005, -.068, -.029, -.063, -.061, -.013, -.059, .0214, -.059, -.028
  0.5,   0.5, .5625, .5625, 0.012, -.098, .0163, -.083, -0.05, -.037, -.084, .0252, -.063, -.015, -.064, -.035
