D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.0,   0.5, 0.625, -.015, -.118, -.003, -0.07, -.057, -.073,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, 0.625, 0.025, -.074,  -0.0, -.053, -.024, -.045,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, 0.375, .0232, -0.09, -.034, -.112, -0.04, -0.07,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625,  0.75, -0.02, -.099, .0154, -.059, -.001, -.109,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .5625, .0072, -.078, -.042, -.074, -.003, -.048,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .8125,   0.5, 0.011, -0.06, .0094, -.074, -.039, -.063,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .6875, -.008, -.091, .0017, -.053, -.044, -.068,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, 0.625, .0189, -.042, .0116, -.039, -.017, -0.04,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, .6875, .0268, -.096, -.021, -.047, -.028, -.068,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75,   0.5, .0182,  -0.1, -.005, -.078, .0063, -.063,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, 0.625, .0096, -.041, .0239, -.043, -.021, -.006,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .4375, 0.049, -.086, -0.05, -.097, -.033, -.059,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, 0.375, .0408, -.091, -.014, -0.05, -.026, -.065,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, 0.625, 0.047, -.082, -.019, -.068, -.027, -.066,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .5625, .0182, -.029, -.018, -0.03, -.019, -.008,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625,  0.75, 0.039, -.047, -.009, -.083, -.015, -.069,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .4375, -.006, -0.08, .0388, -.079, -.042, -.072,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375,   0.5, .0305, -.088, -.034, -.098, -.034, -.066,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .4375, .0226, -.092, .0251, -.069, -.043, -.046,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625,   0.5, .0036, -0.09, .0107,  -0.1, -.026, -.058,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, 0.625, .0084, -0.09, -.009, -0.07, -.016, -.062,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,  0.75, .0418, -.083, -.021, -.081, -0.05, -0.06,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625,   0.5, .0288, -0.08, -.002, -.088, -.021, -.056,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, 0.375, .0227, -.106, .0134, -0.09, -.055, -.047,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .3125, -.008, -.036, -.006, -.056, -.047, -.036,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,  0.75, -.025, -.115, -.026, -.095, -.041, -.067,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .6875, .0317, -.067, -.002, -.104, -.049, -.085,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .5625, .0112, -.083, -.028, -.098, -.002, -.033,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375,   0.5, .0246, -.091, -.002, -.076, -.009, -.077,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .8125, .5625, .0612, -.082,  -0.0, -.078, -.003, -.055,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, 0.875, 0.013, -.077, -.035, -.064, -.013, -.079,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, 0.625, .0297, -.065, .0288, -.047, -.029, -.072,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .3125, .0554, -.093, -.009, -.073, -.017, -.056,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.25, .4375, .0104, -.074, -.031, -.082, -.003, -.065,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625,   0.5, .0601, -.075, -.017, -.063, -.035, -.045,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .6875, 0.006, -.074, -.034, -.086, -.036, -0.09,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, 0.625, .0131, -.098, -.008, -.092, -.026, -.081,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .4375, .0291, -.072, -.036, -.095, -0.01, -.078,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .5625, .0258, -.078, -0.02, -.083, .0106, -0.05,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, 0.625, .0308, -.088, -.034, -.084, -.007, -0.07,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .4375, .0117, -0.06, -.011, -.021, .0052, -0.02,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.875, .4375, .0269, -.099, -.023, -.081, -.038, -0.08,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, .1875, .0181, -.092, .0063, -0.11, -.063, -.047,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, 0.625, .0115, -.078, -.013, -.082, -.048, -0.11,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625,   0.5, .0054, -.098, -.008, -.048, -.019, -.051,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, 0.625, .0316, -.087, .0032, -.096, -.047, -.036,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625,  0.75, .0143, -.082, -.013, -.087, -.051, -.072,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, 0.625, .0183, -.067, .0062, -.053, -.036, -0.06,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .8125, 0.625, -.009, -.131, -.007, -.062, -0.04, -.068,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,   0.5,  -0.0, -.035, -.009, -.014, -0.02, -.042,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, .6875, -0.01, -.139, .0024, -.079, -.016, -.054,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625,  0.75, 0.015, -.076, -.025, -.088, -.007, -.084,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, 0.375, .0158, -0.09, -.006, -0.06, -.063, -.047,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625,   0.5, .0347, -.071, -.015, -.088, -.007, -.067,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, 0.625, .0268, -.109, .0217, -.053, -.029, -.041,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, 0.625, .0017, -.082, 0.004, -0.06, .0047, -.076,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .4375, 0.014, -.044, -.021, -0.03, -.029,  -0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .4375, .0136, -.087, .0111, -.065, -.024, -.037,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .5625, .0187, -.084, -.027, -.083, -.024, -.083,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .5625, .5625, .0553, -0.09, -.026, -.067, -.036, -.055,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, .6875, -.006, -.107, -.023, -0.06, -.042, -.095,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375,   0.5, .0133, -.023, .0043, -.047, .0113, -.051,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375, .5625, -.001, -.095, -.014, -.079, -.012, -.081,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.375,   0.5, .0233, -.105, .0108, -0.04, -0.01, -.057,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .6875, .0258, -.105, -.039, -.089, -.023, -.092,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375, 0.625, .0237, -.062, -.001, -.087, -0.01, -.089,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.875, 0.625, .0253, -.052, -.018, -.038, -.005, -.073,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,  0.75, 0.041, -.078, -.007, -.069, -0.03, -.081,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
