D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   0.5,  0.75,  0.75, .0623,  -0.2, .0168, -.122, -.037, -.112, -.062, .0043, -.102, -.017, -.063, -.043
  1.5,   0.5, .8125, 0.625, .0697, -.197, -.153, -.184, -.105, -.176,  -0.1, .0219, -.085, .0015, -.072, -.008
  1.5,   0.5, .6875,  0.75, .0855, -.203, .0261, -.186, -.005, -.172, -.099, -.002, -.062, -.004, -.056, -.022
  1.5,   0.5,  0.75,   0.5, .0141, -.156, -.024, -.188, -.062, -0.17, -.041, .0127, -0.06, .0116, -.004, .0008
  1.5,   0.5, .6875, .5625, .0987, -.179, -.065, -.123, -.012, -.069, -.043, -0.02, -.047, .0108, -.038, -0.03
  1.5,   0.5, .6875, 0.625, .0648, -.199, -.003, -.151, -.015, -.075, -0.07, .0428, -.082,  -0.0, -.047, -.031
  1.5,   0.5, .6875, 0.375, .0513, -.179, -.082, -.136, -.082, -.102, -.068, .0281, -.096, .0032, -.077, -.055
  1.5,   0.5, .6875, .6875, -.029, -.199, -0.06, -.176, -.093, -.161, -.084, .0217, -.062, -.012, -.071, -0.03
  1.5,   0.5,   0.5, .6875, -0.02, -.175, .0562, -.129, -.097, -.135, -0.06, .0389, -.059, .0339, -.077, -.038
  1.5,   0.5, .8125, .6875,  0.09, -.172, -.092, -.179, -.075, -.179, -.063, 0.034, -.074, -.051, -0.07, -.029
  1.5,   0.5, 0.625, .5625, .0598, -.148, .0575, -.088, -.046, -.069, -.067, .0082, -.059, -.016, -.049, -.012
  1.5,   0.5, .6875,   0.5, .1339, -.061, -.025, -.106, -.053, -.071, -.036, .0145, -.021, -.007, -.036, -.055
  1.5,   0.5, .8125, .6875, 0.064, -.192, -.019, -.183, -0.11, -.136, -.084, .0037, -.107, .0072, -.074, -.077
  1.5,   0.5,  0.75,  0.75, .1409, -0.12, -.006, -.167, -.095, -.116, -0.06, .0151, -.082, .0109, -.048, -.024
  1.5,   0.5,  0.75, .6875, -.009, -.105, .0042, -.122, .0026, -.097, -.055, .0056, -.055, -0.03, -.059, -.004
  1.5,   0.5, 0.625, .6875, .0761, -0.13, -.033, -.122, -.093, -.114, -0.08, .0447, -0.08, -.031, -.047, -.009
  1.5,   0.5, .8125, .6875, .1019, -.164, -.094, -0.18, -.031, -.139, -0.08, .0016, -.085, .0006, -.073, -.045
  1.5,   0.5, 0.625, .6875, .0104, -0.22, -.077, -.124, -.069, -.118, -.119, .0283, -0.09, .0124, -.096, -.027
  1.5,   0.5, .9375, 0.625, .1216, -0.09, -0.07, -.153, -.039, -.165, -.062, .0204, -0.07, 0.016, -.058, -.025
  1.5,   0.5, .9375, .4375, .0828, -.127, -.079, -.165, -.061, -.116, -.083, .0348, -0.12, -.001, -.042, .0196
  1.5,   0.5, .5625,   0.5, .0642, -.186, 0.013, -.184, -0.02, -.085, -.054, .0153, -.062, -.025, -.029, -.049
  1.5,   0.5, .6875, 0.625, .0575, -0.14, -.016, -.149, -.101, -.082, -.064, .0142, -.114, -0.01, -.055, -.043
  1.5,   0.5, 0.375, .6875, .0281, -.067, .0892, -.117, -.049, -.099, -0.05, .0163, -.037, -.012, -.041, .0125
  1.5,   0.5,  0.75, .5625, .0596, -.123, .0054, -.123, .0024, -.064, -.037, 0.004, -.047, .0192, -0.03, -.041
  1.5,   0.5, .6875, .4375, .0551, -.161, -.077,  -0.2, -.147, -.131, -.125, -.015, -.104, -.011, -.052, -0.04
  1.5,   0.5, .8125,   0.5, .0595,  -0.1, -.035, -.101, -.099, -.199, -.113, .0367, -.077, -.041, -.087, -.041
  1.5,   0.5,  0.75, .5625, .0106, -0.12, -.019, -.163, -.011, -.151, -.073, .0071, -0.07, .0364, -.038, -.046
  1.5,   0.5, 0.625, 0.625, -.009, -.085, .0006, -.103, .0038, -.138, -.096, .0123, -.046, -.006, -0.04, -.004
  1.5,   0.5, 0.875, .6875, .0316, -.062, .0221, -.062, .0389, -.069, -0.05, -.008, -.034, -0.02, -.007, -.019
  1.5,   0.5, 0.375, .8125, .0023, -.079, -.022, -.107, .0417, -.098, -.066, -.009, -.034, -.013, -.011, .0007
  1.5,   0.5, .8125, .8125, .0591, -.184, .0336, -.166, -.072, -.177, -.089, .0245, -.142, -0.02, -.103, -.009
  1.5,   0.5, .5625,  0.75, -.003, -.256, -.043, -.168, -.096, -.151, -.128, .0189, -.073, -.021, -.097, -.036
  1.5,   0.5, .8125, .4375, .0338, -.152, -0.03, -.025, -.029, -.086, -.047, .0053, -.025, -.015, -.028, -.009
  1.5,   0.5, 0.625,  0.75, .0606, -.182, -.008, -.228, -.025, -0.17, -.063, .0296, -.083, -0.02, -.039, -.001
  1.5,   0.5, 0.625, .6875, .0817, -0.18, -.093, -.201, -.076, -.123, -.048, .0339, -.075, -.007, -.049, -.036
  1.5,   0.5, .6875, 0.625, .0085, -0.17, .0162, -.144, -.025, -.133, -.068, .0175, -.067, .0172, -.049, -.003
  1.5,   0.5, .6875, .5625, .0865, -.125, 0.004, -.153, -.002, -.154, -.078, -.012, -.054, -.001, -.035, -.034
  1.5,   0.5, .4375, 0.875, .0371, -.111, .0355, -.087, -.065, -.123, -.024, .0076, -.045, -.017, -.055, .0025
  1.5,   0.5, 0.875,  0.75, .0609, -.216, -.036, -0.24, -.105, -.137, -.124, .0343, -.111, -0.03, -.058, -.077
  1.5,   0.5, 0.875,   0.5, .0002, -.116, -.026, -.084, -.018, -0.07, -.056, .0304, -.036, 0.015, -.028, -.001
  1.5,   0.5, .6875,   0.5, .0839, -.106, .0318, -0.14, -.062, -0.16, -.101, -.001, -.083, -.018, -.077, -.053
  1.5,   0.5, 0.625,  0.75, .0615, -.142, -.049, -.161, -.053, -.164, -.076, .0117, -.069, .0227, -.053, -.038
  1.5,   0.5, 0.625, 0.625, .0135, -.181, -.022, -.231, -.065, -.028, -0.09, .0101, -.093, -.028, -.029, 0.013
  1.5,   0.5, .5625, .5625, -.009, -.146, -.049, -0.16, -.094, -0.13, -.079, .0122, -.053, -.021, -.059, -.031
  1.5,   0.5, .6875, .6875, -0.06, -.158, .0255, -.144, -.091, -.114, -.061, .0277, -.086, -.036, -.051, -.024
  1.5,   0.5, .5625,   0.5, .1582, -.149, -.023, -.167, -.051, -.168, -.104, -.035, -.088, -.012, -.047, -.015
  1.5,   0.5, .5625, 0.625, .0637, -.162, -.006, -.098, -0.04, -.128, -.038, .0123, -.085, .0103, -.051, -.005
  1.5,   0.5, 0.625,  0.75, -.048, -.191, -.056, -.155, -.021, -.143, -.095, .0147, -.096, .0283, -.069, -.033
  1.5,   0.5,  0.75,  0.75, .0368, -.097, .0253, -.114, -0.05, -.114, -.048, .0219, -.036, -.015, -.022, -.014
  1.5,   0.5,  0.75, 0.625, .0155, -.184, -.075, -.203, -.073, -.193, -.136, .0224, -.097, -.019, -.038, -0.01
  1.5,   0.5, .6875,   0.5, .0702, -.184, .0478, -.116, -.062, -.161, -.078, -.009, -.064, -.009, -.055, -0.03
  1.5,   0.5, .5625, 0.625, .0246, -.154, .0483, -.133, -.041, -.162, -.095, .0231, -.055, .0082, -.105, -.048
  1.5,   0.5,  0.75, .5625, .0659, -.099, .0138, -.088, -.089, -.096, -.052, .0064, -.009, .0086, -.013, -.014
  1.5,   0.5, .4375, .6875, -.015, -.244, -.049, -.174, -.115, -.182, -.101, .0017, -.057, -.004, -.082, -.052
  1.5,   0.5, 0.625, .6875, .0179, -.116, -.068, -.119, -.112, -.164, -.078, 0.022, -.083, -.012, -.041, -.039
  1.5,   0.5, 0.875, 0.625, .0681, -0.08, -.033, -.153, .0066, -.082, -.055, .0308, -.057, -.002, -.023, -.008
  1.5,   0.5, .6875, 0.625, 0.083, -0.12, .0048, -0.07, -.047, -.033, -.014, -.001, -0.02, .0127, -0.03, -.004
  1.5,   0.5,   0.5, .5625, .0789, -.153, .0355, -.076, -.035, -.064, -.043, -0.01, -.047, -.003, -.032, -0.03
  1.5,   0.5, .6875, .5625, .1146, -.103, -.082, -.159, -.059, -.164, -.064, -.007, -.068, -.057, -.047, -.033
  1.5,   0.5, 0.625, 0.875, .0382, -.149, .0155, -.156, -.068, -.085, -.068, .0286, -0.07, .0007, -.049, -.046
  1.5,   0.5, 0.875, .5625, 0.125, -.131, -.015, -.097, -.141, -.136, -.083, .0086, -.074, -.031, -.043, -.003
  1.5,   0.5, .8125,  0.75, .0851, -.211, .0141, -.182, -.079, -.162, -.088, .0462, -.081, -.027, -.099, -.035
  1.5,   0.5, 0.625, 0.625, .0349, -.138, 0.012, -.095, -.052, -.109, -.041, .0326, -.052, -.011, -.037, -.021
  1.5,   0.5, 0.625,  0.75, .1236, -.104, -.026, -.111, -.051, -.118, -0.05, .0141, -.067, .0094, -.038, -.022
  1.5,   0.5, 0.625, 0.625, .0487, -.172, -.018, -.138, -.126, -.216, -0.09, .0344, -.082, .0183, -.107, -.014
  1.5,   0.5, .6875, 0.375, -.003, -0.08, .0284, -.081, -.033, -.104, -.051, -.013, -0.06, -.003, -.017, .0039
  1.5,   0.5, .4375, 0.625, -.055, -.084, .0017, -.094, -.006, -.078, -.072,  -0.0, -.042,  0.01, -.044, -.024
  1.5,   0.5, .6875, .5625, .0888, -.108, -.005, -.177, -.132, -.099, -.081, .0115, -.057, .0112, -.092, -.046
  1.5,   0.5, .5625, 0.625, .0103, -.138, .0259, -.085, -.019, -.077, -.052,  0.01, -.037, -.014, -.037, -.001
  1.5,   0.5, .5625,  0.75, .0327, -.113, -.033, -.084, 0.019, -.026, -.039, -.001, -.031, .0019, -.013, -.006
  1.5,   0.5,   0.5, .5625, .0751, -0.11, -.002, -.093, -.009, -.019, -0.05, -0.02, -.069, -.003, -0.06, -.022
  1.5,   0.5, .5625, 0.625, .0105, -.166, -.043, -0.11, -.027, -.101, -.108, .0459, -.048, -.009, -.046, -.059
  1.5,   0.5, 0.625,  0.75, .1021, -.195, .0186, -.147, -.077, -.054, -.096, .0028, -.111, .0481, -.021, -.045
  1.5,   0.5,  0.75, 0.375, .0375, -.121, -.002, -.095, -.064, -0.15, -.045, .0051, -0.05, -.006, -.041, -.035
