D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.0, 0.625, .4375, .1102, -.161, .0323, -.213, -.044, -.175,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75, 0.625, 0.061, -.219, .0934, -.156, -.115, -.187,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5, .4375, -.009, -.227, -.003, -.147, -.104, -.189,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .4375,  0.75, .0735, -0.18, -0.06, -.215, -.048, -.145,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, .4375, -.008, -.114, -.054, -.041, -.027, -.151,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625,  0.75, .1408, -.217, .0957, -.138, -.114, -.182,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,  0.75,  0.25, .0038, -0.21, -.151, -.219, -.195, -.238,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875,   0.5, 0.189, -.226, -.133, -.226, -.095, -.273,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0,   0.5,  0.75, -.021, -0.06, .1043, -.136, -.051, -.116,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.875,  0.75, .1544, -.152, -0.08, -.098, -.008, -.059,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .5625, .1218, -.059, -.042, -.069, -0.04, -.065,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, 0.625, .6875, .0245, -.082, -.012, -.083, -.005, -.053,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .9375, 0.625, -0.02, -0.23,  -0.1, -.218, -.106, -.115,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, .6875, .1429,  -0.2, -.089, -.191, -.128, -.177,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  0.5,   0.0, .6875, 0.625, 0.092, -.139, -.098, -.162, -0.16, -.169,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
