D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   0.0, .5625, .6875, .0773, -.193,  -0.0, -.134, -.107, -.125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375,   0.5, .0661, -.222, .0055, -.115, -.114, -.083,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.375, .3125, .0264, -.125, .0293, -.144, -.009, -.093,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,   0.5, 0.375, -.026, -.168, -.098, -.138, -0.06, -.068,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375, 0.625, -0.03, -.231, -.034, -.206, -.054, -.104,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375, 0.625, -.039, -.223, .0434, -0.15, -.001, -.132,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .6875,   0.5, .0335, -.064, .0119, -.107, -.074, -.097,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75, 0.625, .0068, -.212, -.004, -.097, -.041, -0.11,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,   0.5, .5625, -.005, -.118, -.046, -0.04, -.058, -.057,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75, .6875, .0374, -.224, -.039, -.222, -.171, -.126,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .6875, 0.625, .0465, -0.17, -.043, -.185, -.026, -.105,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .5625,   0.5, .0256, -.155, -.076, -.179, -.075, -.152,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, .6875, .0275, -.137, .0282, -.166, -.085, -0.16,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.625, .4375, -0.01, -.104, -.046, -0.14, -.059, -.108,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .5625,  0.75, .0691, -0.11, -.017, -0.12, -.059, -.128,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .6875, .4375, .0165, -.242, .0829, -.129, -0.06, -.148,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75,   0.5, .0635, -.164, -.017, -.133, -.132, -.125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375, .5625, .0153, -.132, .0182, -.102, -.019, -0.05,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.625, .6875, -.017, -.104, .0537, -.125, -.025, -.101,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75, .4375, .0603, -.135, .0005, -.074, -.046, -.152,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
