D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.0,   1.0,   0.5, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.117, .3668, -.087, .1713, -.066, -.013
  0.0,   1.0, 0.625, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.075, .3814, -.088, .0997, -.114, .0431
  0.0,   1.0, 0.625, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.034, .1192, -.101, .1304, .0152, .0087
  0.0,   1.0, 0.625, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.087, .0838, -.017, .0619, .0009, .1021
  0.0,   1.0, .6875, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  -0.1, .3036, -.068, .3616, -.129, -.023
  0.0,   1.0, .8125,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.121, .3342, -.131, .2487, -.065, .0764
  0.0,   1.0,  0.75, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.087, .1581, -.181, .0223, -.034, .0353
  0.0,   1.0, .5625, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.076, .1914, -.051, 0.316, .0115, .0685
  0.0,   1.0, .5625, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.051, .1915, -.033, .0141, -.071, .0612
  0.0,   1.0, .6875, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.13, .0936, -.035, .2603, -.015, .0754
  0.0,   1.0, 0.625, .4375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.101, .0857, -.083, .0932, -.018, 0.087
  0.0,   1.0, .3125, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.017, 0.276, -.121, .0641, -.048, .0547
  0.0,   1.0, 0.625, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.053, .2308, -.151, .0114, .0029, .0921
  0.0,   1.0, 0.625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.07, .2783, -.031, .1662, -.004, 0.084
  0.0,   1.0, .6875, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.164, .2649, -0.07, .2694, -.036, 0.085
  0.0,   1.0, 0.625, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.036, .4406, -.083, .1721,  -0.1, .0997
  0.0,   1.0, .6875,  0.25,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.07, .0533, -.036, -.003,  -0.0, -.002
  0.0,   1.0, .6875, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.119, 0.214, -.034, .0622, -.051, .1469
  0.0,   1.0, .8125, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.12, .3409, -.085, .0738, -.085, .2071
  0.0,   1.0, .8125, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.068, .3638, -.067, .3274, -.061, .1332
  0.0,   1.0, 0.625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.07, .2822, -.069, -.002, .0012, .0678
  0.0,   1.0, .4375, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.103, 0.212, -.086, .0619, -.034, .0831
  0.0,   1.0,   0.5,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.087, .3126, -.161, 0.092, .0021, .1081
  0.0,   1.0, .3125, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.087, .2306, -.019, .1013, -.113, 0.045
  0.0,   1.0, .5625, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.053, .1539, -.066, .0862, -.083,  -0.0
  0.0,   1.0, 0.625, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.131, .0816, -.133, .1994, .0092, .0635
  0.0,   1.0, .5625, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.119, .2244, -.068, .1289, -.083, .0794
  0.0,   1.0, .5625,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.087, .2634, -.103, 0.128, -.018, -.019
  0.0,   1.0, .5625, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.104, .1669, -.043,  0.25, -.132, .1673
  0.0,   1.0, .6875, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.08, .2792, -.068, .3536, -.016, .1881
  0.0,   1.0, 0.625, .4375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.05, .1099, -0.07, .0671, .0485, .0709
  0.0,   1.0,   0.5, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.018, .1352, -.051, .1508, -.018, .0123
  0.0,   1.0, 0.625,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.104, .1693, -.097, .0475, -.025, 0.019
  0.0,   1.0, 0.375, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.018, .1352, -.017, .0506, 0.017, -.023
  0.0,   1.0, 0.625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.082, .2744, -.079, .1231, .0201, .0983
  0.0,   1.0, .6875, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.151, .1443, -.056, .1155, -.088, .1205
  0.0,   1.0, .6875, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.135, .1992, -.119, .0114, -.036, .1581
  0.0,   1.0, .4375, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.103, 0.189, -.068, .0571, -.045, .0063
  0.0,   1.0,  0.75, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.085, .2626, -.082, -.017, .0018, .0744
  0.0,   1.0, .6875,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.134, .4832, -.095, .2314, -.099, -.053
  0.0,   1.0, .5625, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.085, .1113, -.035, .1134, -0.07, -.052
  0.0,   1.0, 0.625,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.117, .2226, -.178, .1349, -.017, -.046
  0.0,   1.0, .6875,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.053, .2334, -.021, 0.095, -.051, .1654
  0.0,   1.0, .5625, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.119, .2609, -.147, .1251, -.032, .1087
  0.0,   1.0, .5625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.035, .3732, -.101, .2403, -.008, .0698
  0.0,   1.0, .4375,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.017, .1332, 0.017, .0652, -.016, .0533
  0.0,   1.0, .5625, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.036, .1231, 0.036, .0754, -0.07, .1309
  0.0,   1.0, 0.625, 0.625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.049, .2483, -.119, .2596, -.084, .2016
  0.0,   1.0, .5625,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.099, .2181, -.074, .1339, -.008, .0715
  0.0,   1.0,  0.75,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.085, .1611, -.095, .1578, -.119, .1567
  0.0,   1.0,  0.75, .6875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.034, .2064, .0022, -.018, .0341, .0659
  0.0,   1.0, .6875,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.018, .3029, -.103, .1542, -.065, .0533
  0.0,   1.0, .6875, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.084, .3977, -0.05, .2297, -.095, .0212
  0.0,   1.0, .5625, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.048, .4548, -.116, .1367, -.111, .1339
  0.0,   1.0, .5625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.101, .4883, -.062, .0736, -.087, 0.061
  0.0,   1.0, .8125, .9375,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.177, .3994, -.169, -.025, -.116, .0563
  0.0,   1.0, .5625, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.035, .2532, -.065, .0437, .0236, .1605
  0.0,   1.0,  0.75, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.117, .1927, .0028, .1436, -.094, .0009
  0.0,   1.0,  0.75,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.121, .2589, -.067, .0356, -0.02, .0115
  0.0,   1.0, .6875,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.068, 0.254, -.016, .2579, -.052, .1816
  0.0,   1.0, .4375, 0.875,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.083, .3034, -.099, .0708, -.051, -.014
  0.0,   1.0, .6875, .5625,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.083, .3281, .0009, .2885, .0039, .1368
  0.0,   1.0, .6875,  0.75,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  -0.1, .1179, -.085, .1867, -.034, .0508
  0.0,   1.0,  0.75,   0.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.103, .1286, -.052, .3194, -.102, .0068
  0.0,   1.0, .8125, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -0.17, .3528, -.103, 0.479, -.134, .0701
  0.0,   1.0, 0.625, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.017, .2082, -.066, .1068, -.034, 0.093
  0.0,   1.0, .5625, .8125,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, -.146, .2973, -.085, .0439, -.079, .2333
