D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   0.0, .8125, .6875, .1951, -.097, .0512, -.039, -.048, -.011
  1.5,   0.0, .4375, .5625, .0937, -.056, .0634, -.046, .0586, -.019
  1.5,   0.0,  0.75, .8125, 0.115, -.126, .1436, -.039, -.038, .0753
  1.5,   0.0, .9375, .5625, .2672, -.099, .1362, -.108, .0359, -.076
  1.5,   0.0, .6875,   0.5, .2219, -.056, -.027, -.074, 0.083, -.011
  1.5,   0.0,  0.75, .6875, .1682, -.073, .1387, -.062, .0588, -.015
  1.5,   0.0, 0.625, 0.625, .1483, -.052, .0888, -.051, .0422, -.028
  1.5,   0.0, .6875,  0.75, .1592, -.118, .1351, -.056, .0118, .0298
  1.5,   0.0, 0.875,  0.75, .2602, -.057, .0516, -.089, .1478, -0.04
  1.5,   0.0,   0.5,   0.5, .1559, -.047, 0.197, -.062, -.039, -.093
  1.5,   0.0, .4375, .4375, .0211, -.064, .0774, -.045, .0443, -.044
  1.5,   0.0,   1.0, .4375, 0.538, -.028, .2125, -.083, -.001, -.075
  1.5,   0.0, .6875, .4375, .1205, -.047, .0547, -.054, .0088, .0255
  1.5,   0.0, .8125, .8125, .1555, -.131, .0723, -.052, 0.042, -.093
  1.5,   0.0, .9375, 0.625, .3469, -.089, .0925, -.065, .0566, -.095
  1.5,   0.0, .9375,   0.5, .4071, -.088, .2206, -.043, .0228, -.099
  1.5,   0.0, 0.875, 0.625, .2464, -.036, .1661, -.067, .0074, -.077
  1.5,   0.0, .6875,   0.5, .1925, -.068, .0267, -.097, .1495, .0486
  1.5,   0.0,  0.75, 0.375, .1963, -.008, .0675, -.081, .0539, -0.04
  1.5,   0.0, .8125, .8125, .1763, -.084, .1498, -.001, .1332, -.069
  1.5,   0.0, 0.875,  0.75, .1546, -.078, .0478, -.047, -0.02, -.091
  1.5,   0.0, .4375, .6875, .1527, -.095, .0487, -.066, .0867, -.012
  1.5,   0.0, .6875, .6875, .0791, -.038, .0294, -0.01, .0687, -.029
  1.5,   0.0, 0.375, .6875, .0467, -.049, .1179, -0.04, .0993, -.002
  1.5,   0.0, .9375, .8125, .2976, -.063, .1293, -.088, .0635, -.009
  1.5,   0.0,   1.0, 0.875, .4342, -.094, .2909, -.075, .0641, -0.03
  1.5,   0.0, 0.625, .6875, .0773, -.018, .0598, -.001, .0498, -.049
  1.5,   0.0, .6875,   0.5, .2092, -.049, .1063, -.037, .0302, -.017
  1.5,   0.0,  0.75, .5625, .2061, -.109, .2625, -.046, .0361, -.026
  1.5,   0.0, .8125, .6875, .2406, -.052, .1117, -.002, .0577, -.033
  1.5,   0.0, 0.875, .8125, .5234, -0.09, .3503, -.042, .0524, -.024
  1.5,   0.0,  0.75,  0.75, .1531, -.105, .1352, -.039, .1444, -.072
  1.5,   0.0,  0.75, 0.625, .1597, -.055, .1452, -.028, .0737, -.036
  1.5,   0.0, .9375, 0.625, .2517, -0.06, 0.062, -.023, .0574, .0018
  1.5,   0.0,  0.75, .6875, .1917, -.071, .1026, -.079, .0537, -.035
  1.5,   0.0, 0.625, .6875, .0761, -.083, .1864, -.052, .0789, -.042
  1.5,   0.0, .8125, 0.875, .2234, -.021, .2132, -.067, .0801, -.004
  1.5,   0.0, .8125, .9375, .2705, -.044, 0.141, -0.08, -.008, -.041
  1.5,   0.0, .9375, .4375, .2756, -.039, .1167, .0026, .0803, -.049
  1.5,   0.0,  0.75,  0.75, .0602, -.057, .0181, -.039, 0.051, -0.01
  1.5,   0.0, 0.875, 0.625, .1846, -.072, .0369, -.073, .0863, -.075
  1.5,   0.0, .8125, .4375, .2808, -.043, .1012, -.042, .0373, -.068
  1.5,   0.0, 0.875,   0.5, .2966, -0.06, .1512, -.042, .0508, -.075
  1.5,   0.0, .6875, .6875, .1583, -.075, .1163, -.066, .1025, .0463
  1.5,   0.0,  0.75, .6875, .1697, -.124, .0178, -.056, 0.023, -.065
  1.5,   0.0, .9375, .4375, .2484, -.089, .1238, -.054, -.013, -.039
  1.5,   0.0, .9375, .6875, .2912, -.122, .0951, -.051, .0467, -.101
  1.5,   0.0, 0.625, .5625, .0942, -0.05, .1058, -.053, .0955, -.039
  1.5,   0.0, .8125,   0.5, .2947, -.049, .1182, -0.07, .1226, -.041
  1.5,   0.0, .5625, .5625, .1292, -.051, .0999, -.027, .0303, -.027
  1.5,   0.0, .8125, .4375, .2177, -.119, .2023, -.057, .0102, -.111
  1.5,   0.0, 0.875,   0.5, .2584, -.093, .0919, .0116, .0141, .0013
  1.5,   0.0, .6875, .8125, .1436, -.119, .0471, -.044, 0.111, -0.06
  1.5,   0.0, .5625, 0.875, .1295, -.091, .0797, -.059, 0.044, -.012
  1.5,   0.0, .8125, .6875, .3147, -.063, .2723, -.042, .0771, -.076
  1.5,   0.0,  0.75, .6875, .3102, -.084, .1083, -.058, .0335, -.044
  1.5,   0.0,  0.75,   0.5, .2171, -.025, .1194, -.008, .0519, -.049
  1.5,   0.0, 0.625, .6875, .1377, -.099, .1585, .0077, .0347, .0428
  1.5,   0.0,  0.75, 0.625, .3112, -.116, .2903, -.043, .1751, .0112
  1.5,   0.0, 0.875, .5625, .3044, -.122, .2561, -0.07, .1443, -.023
  1.5,   0.0,  0.75,  0.75, .2108, -.098, .1453, -.083, .0109, -.014
  1.5,   0.0,  0.75, .5625, .2598, -.054, .1303, -.015, .0705, .0437
  1.5,   0.0, .8125, .8125, .2752, -.095, 0.122, -.045, 0.122, .0217
  1.5,   0.0, .6875,   0.5, .1273, -.029, .0586, -.001, .0606, -.059
  1.5,   0.0, .6875, .4375, .2362, -.107, .1279, -.037, .0065, -.093
  1.5,   0.0, .9375, .5625, .3005, -.082, 0.139, -.005, -.021, -.044
  1.5,   0.0,  0.75, .5625, .1719, -.073, .0783, -.061, .1185, -.024
  1.5,   0.0, 0.625, .5625, .1652, -.098, .1468, -.101, -.005, -.049
  1.5,   0.0, .8125,  0.75, .2774, -.094, .0788, -.036, .1833, .0016
  1.5,   0.0, .5625,  0.75, 0.162, -.101, .1932, -.089, .0986, .0393
  1.5,   0.0, 0.875,   1.0, .3378, -.067, .1483, -.072, .0479, -.055
  1.5,   0.0, .8125,   0.5, .1514, -.101, .0099, -.114, .0345, -.063
  1.5,   0.0,  0.75,  0.75, .1946, -.106, .0259, -.111, 0.045, -.045
  1.5,   0.0, .6875,   0.5, .2191, -0.09, .1152, -.116, .0344, -.075
  1.5,   0.0, .9375, 0.625,  0.28, -0.07, .0716, -0.09, .0113, -.082
  1.5,   0.0,  0.75,  0.75, .1317, -0.07, .0137, .0003, .0784, -0.07
  1.5,   0.0, .8125,  0.75, .2739, -.083, .1621, -.048, .0244, -.044
  1.5,   0.0, .9375,   0.5, 0.282, -.058, .1939, -.103, 0.041, -.053
  1.5,   0.0, .9375, 0.375, .3381, -.079, 0.118, -.065, .0055, -.049
  1.5,   0.0,  0.75, 0.875, .2368, -.088, .1229,  -0.1, .1764, -.063
  1.5,   0.0, .4375, .8125, .0795, -.097, 0.176, -.063, .1661, -.042
  1.5,   0.0,  0.75, .5625, .1603, -.087, .1606, .0285, .0503, -.111
  1.5,   0.0, 0.875,   0.5, .2148, -.045, .0641, -.064, .0442, -.063
  1.5,   0.0,  0.75, 0.625, .3404, -.065, 0.239, -.052, -.039, -.054
  1.5,   0.0, 0.875, 0.625, .2649, -0.08, .2544, -.028, .0266, -.025
  1.5,   0.0,  0.75, .5625, .1922, -.097, .1707, -.077, .2196, -.001
  1.5,   0.0, 0.625, 0.625, .1613, -0.12, .0719, -0.11, .0327, -.072
  1.5,   0.0, .6875, .6875, .0596, -.079, .0841, -.066, .1403, -.063
  1.5,   0.0, 0.875, .5625, .3652, -.055, .1116, -.121, .0417,  -0.0
  1.5,   0.0, .5625, .6875, .1863, -.071, .1215, -.048, .1096, .0151
  1.5,   0.0, 0.875, 0.625, .2711, -.054, .1321, -.065, .1008, -0.05
  1.5,   0.0, .9375,  0.75, .3096, -.088, .2505, -.097, .0255, -.039
  1.5,   0.0, .6875, 0.625, .1157, -.103, .0994, -.077, .1221, -.059
  1.5,   0.0, .5625, .5625, .1816, -.125, .2175, -.071,  0.01, -.051
  1.5,   0.0,  0.75, 0.625, .0891, -.048, .0392, -.021, -.039, -.018
  1.5,   0.0,   0.5,  0.75, .1496, -.104, .1198, -.092, .0626, -.064
  1.5,   0.0,  0.75, 0.625, .0988, -.083, .1176, -.107, -.005, -0.02
  1.5,   0.0, .8125, .6875, .2739, -.125, .1261, -.051, .0835, -.047
  1.5,   0.0, .9375, .4375, .2526, -0.03, .0523, -.066, .0221, .0149
  1.5,   0.0, 0.875, 0.875, .1972, -.154, .1757, -0.03, 0.039, -.034
  1.5,   0.0, 0.625, .5625, .1625, -0.06, .0951, -.074, .0598, .0285
  1.5,   0.0,  0.75,   0.5, .1776, -.079, .0372, -.071, 0.062, -.014
  1.5,   0.0, .5625, 0.625, 0.119, -.038, .0684, .0089, .0475, .0503
  1.5,   0.0, .6875,   0.5, .1202, -.085, .1062, -.098, -.021, -.083
  1.5,   0.0,  0.75, 0.625, .1502, -.067, .1452, -.033, .0837, -.064
  1.5,   0.0, .8125,   0.5, .1958, -.045, .0437, -.089, 0.058, -.037
  1.5,   0.0,  0.75, 0.625, .2056, -.107, .0712, -.084, .1381, -.036
  1.5,   0.0,  0.75, 0.625, .1788, -0.08, .0666, -.083, .1424, .0111
  1.5,   0.0,   1.0, 0.625, .3714, -.079, .2004, -.072, .1449, -.107
  1.5,   0.0, .8125, 0.625, .2346, -.059, .0523, -.073, 0.052, .0047
  1.5,   0.0,  0.75, .5625, .1921, -.032,   0.1, -.025, .0532, -.018
  1.5,   0.0, .6875,  0.75, .2056, -.123, .1248, -.057, .0778, -.072
  1.5,   0.0, .8125, 0.625, .2799, -0.07, .2279, -0.05, .0899, -.088
  1.5,   0.0, .5625, .6875, .1021, -.063, .1231, -.063, .0481, -.099
  1.5,   0.0, .5625,   0.5, .1144, -.053, .0593, -.058, .0809, -.054
  1.5,   0.0, .5625, .6875, .1003, -.114, .1227, -.041, .0737, -.033
  1.5,   0.0, .8125, 0.625, .1972, -.063, .0984, -.066, .0759, -.042
  1.5,   0.0, .8125, .4375, .2728, -.047, 0.142, -.109, .0898,  -0.1
  1.5,   0.0, 0.625, .5625,  0.24, -.051, .0834, -.049, .1399, -.018
  1.5,   0.0, 0.875, .6875, .3542, -.075, .3693, -0.06, 0.016, -.127
  1.5,   0.0, 0.625, 0.625, .1211, -0.02, .1074, -.048, .0106, -0.01
  1.5,   0.0, .5625, .5625, .2746, -0.14, .1666, -.026, .0211, -.092
  1.5,   0.0, 0.875, 0.625, .2037, -.071, -.004, -.093, .0696, -.054
  1.5,   0.0,  0.75, 0.625, .1157, -0.04, .0211, -.019, .0087, -0.05
  1.5,   0.0, .8125, .6875, .1335, -.075, 0.085, -.065, .0712, -0.02
  1.5,   0.0, 0.875, 0.875, 0.156, -.091, .0339, -.076, .1416, -.064
