D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.5, 0.625, .6875, 0.091, -.091, .0856, -.086, .0257, -.026
  0.5,   0.5, .4375,  0.75, .0465, -.047, .0196, -0.02, .0143, -.014
  0.5,   0.5, .4375, .6875, .0809, -.081, .0585, -.058, .0206, -.021
  0.5,   0.5, .5625, .6875, .0835, -.084, .0291, -.029, .0275, -.027
  0.5,   0.5, .8125, 0.625, .0795, -.079, .0809, -.081, .0231, -.023
  0.5,   0.5, .5625, .5625, .0758, -.076, .0405, -.041, .0374, -.037
  0.5,   0.5, .8125, 0.625, .0758, -.076, .0364, -.036, .0388, -.039
  0.5,   0.5,  0.75, .6875, .0983, -.098, .0593, -.059, .0095, -0.01
  0.5,   0.5, .3125,  0.75, .0988, -.099, 0.066, -.066, .0333, -.033
  0.5,   0.5, .5625,  0.75, .0943, -.094, .0509, -.051, .0571, -.057
  0.5,   0.5,  0.75, .5625, .0979, -.098, .0488, -.049, .0437, -.044
  0.5,   0.5, .4375, .4375, .0234, -.023, .0027, -.003, .0029, -.003
  0.5,   0.5,  0.75,   0.5, .0655, -.065, .0576, -.058, .0289, -.029
  0.5,   0.5, .6875, .6875, .0893, -.089, .0634, -.063, .0341, -.034
  0.5,   0.5,   0.5, .5625, .0454, -.045, .0197, -0.02, .0006, -.001
  0.5,   0.5, .6875,  0.75, .0808, -.081, .0532, -.053, .0532, -.053
  0.5,   0.5, .4375,   0.5, .0935, -.094, .0707, -.071, 0.038, -.038
  0.5,   0.5, .6875, .5625, .0428, -.043, .0255, -.026, .0282, -.028
  0.5,   0.5, .6875,  0.75, .0892, -.089, .0715, -.071, 0.003, -.003
  0.5,   0.5, .5625,  0.75, .0838, -.084,  0.06, -0.06, .0288, -.029
  0.5,   0.5,  0.75, .6875, .0837, -.084, .0444, -.044, .0445, -.045
  0.5,   0.5, .6875, 0.625, .0851, -.085, .0407, -.041, .0182, -.018
  0.5,   0.5, 0.875,  0.75, .0825, -.082, .0483, -.048, .0109, -.011
  0.5,   0.5, .5625, .5625, .0587, -.059, .0513, -.051, .0048, -.005
