D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   0.5,  0.75, .6875, .1299, -.098, 0.081, -.058, 0.022, -0.04
  1.0,   0.5,   0.5, .6875, .0999, -.084, .0379, -.039, .0581, -.051
  1.0,   0.5, .6875, .8125, .1156, -.089, .0854, -.064, .0201, .0037
  1.0,   0.5, .8125, .6875, .2038, -.145, .2199, -.144, .0645, -.047
  1.0,   0.5, .8125, 0.625, .1512, -.146, .1948, -.153, .0855, -.081
  1.0,   0.5, .8125, 0.375, .1348, -.111, .0874, -.081, .0265, -.022
  1.0,   0.5, .8125, 0.625, 0.149, -.101, 0.179, -.129, .0616, -.049
  1.0,   0.5, 0.625, .8125, .1797, -0.11, .1407, -0.06, .0532, -.085
  1.0,   0.5, 0.875,   1.0, .2446, -.166, .1325, -.145, .0365, -.047
  1.0,   0.5, .8125, .8125, .2605, -0.17, .0819, -.085, .0807, -.029
  1.0,   0.5, .5625, .6875, .1519, -.126, .0511, -.049, .0492, -.046
  1.0,   0.5, 0.625, .5625, 0.097, -.092, .1533, -.109, -.028, -.043
  1.0,   0.5, 0.625,   0.5, .0861, -.085, .0974, -.084, .0331, -.039
  1.0,   0.5, .8125, 0.875, .3289, -.218, .2713, -.176, -.022, -.007
  1.0,   0.5, .8125, .9375, 0.281, -.199, .0996, -.077, .0062, .0104
  1.0,   0.5, .8125, .8125, .2094, -.137, 0.025, -.033, .0311, -0.03
  1.0,   0.5,  0.75, .6875, .1057, -.114, .1654, -.112, .0769, -.049
  1.0,   0.5, .6875, 0.625, .1201, -.107, .1349, -.103, .0528, -.038
  1.0,   0.5, 0.625,   0.5, .0981, -.081, .1145, -.108, .0353, -.054
  1.0,   0.5, .6875,  0.75, .1144, -.093, .0419, -.035, .0361, -.017
  1.0,   0.5, .5625, 0.625, .1504, -.088, .1257, -.105, .0194, .0013
  1.0,   0.5, .4375, .6875, .1021, -.093, .1257, -.072, .0861, -.047
  1.0,   0.5, .8125,  0.75, .0914, -.073, .0653, -.035, .0572, -.052
  1.0,   0.5, .5625, .5625, .1514, -.111, .1349, -.113, .1218, -.094
  1.0,   0.5,  0.75,  0.75, .1755, -.136, .0921, -.078, .0619, -.044
  1.0,   0.5, .6875,   0.5, .1519, -0.09,  0.09, -.041, .0083, .0071
  1.0,   0.5,  0.75, .6875, .1666, -.109, .0825, -.098, .0516, -.037
  1.0,   0.5, .9375,  0.75, .2114, -0.17, .0863, -.096, .0613, -.072
  1.0,   0.5, 0.875, .6875, .2381, -.148, .0978, -0.09, 0.037, -.033
  1.0,   0.5, .5625, .5625, .1401,  -0.1, .0711, -.089, .0334, -.039
  1.0,   0.5, .6875, .8125, .1701, -.138, .0618, -0.08, 0.053, -.041
  1.0,   0.5, .9375, .8125, .3133, -.188, .1275, -.101, .0555, -.051
  1.0,   0.5,  0.75, 0.625, .1386, -.098, .0726, -0.06, .0707, -.053
  1.0,   0.5, 0.625,   0.5, .1076, -.095, .1028, -.066, 0.118, -.083
  1.0,   0.5,  0.75,  0.75, .1686, -.124, .0698, -.057, -.017, .0406
  1.0,   0.5, .6875,  0.75, 0.183, -.146, .1454, -.109, .0463, -.035
  1.0,   0.5,  0.75, .4375, .1176, -.079, .0998, -.088, .0308, -.044
  1.0,   0.5, 0.625,  0.75, .1153, -.102,  0.11, -0.09, .0113, -.006
  1.0,   0.5, 0.625,   0.5, 0.151, -.121, .1472, -.121, .0133, -.012
  1.0,   0.5, .8125, .6875, .1599, -.129, .1017, -.045, .0551, -.053
  1.0,   0.5, .5625, 0.375, .0431, -.017, 0.038, -.038, .0356, -.022
  1.0,   0.5, .5625, 0.625, .1057, -.091, -.002, -.036, .0746, -.019
  1.0,   0.5, 0.875, .5625, .2351, -.174, 0.137, -0.08, .0595, -.057
  1.0,   0.5, .6875, .6875, .1812, -.128, .1415, -.085, 0.038, -.062
  1.0,   0.5,  0.75, .8125, .1896, -.129, 0.168, -.134, .0862, -.084
  1.0,   0.5, .4375, 0.625, 0.215, -.131, .1284, -.088, .0938, -.069
  1.0,   0.5,  0.75, 0.625, .1412, -.103, .1033, -.073, .0405, -.029
  1.0,   0.5,  0.75, .3125, .0908, -.093, .1174, -.082, .0422, -.053
  1.0,   0.5,  0.75, .8125, 0.203, -.148, .1957, -0.12, .0348, -.044
  1.0,   0.5, .8125, 0.625, 0.108, -.075, .0892, -.099, .0626, .0067
  1.0,   0.5, .6875, 0.625, .1104, -.095, .1199, -.081, .0102, -.036
  1.0,   0.5, .9375, .6875, .1545, -.117, .0476, -.042, .0757, -0.07
  1.0,   0.5, 0.625, .5625, .0797, -.059, .0472, -.053, .0539, -.027
  1.0,   0.5, .6875,  0.75, .1739, -.123,  0.07, -.075, 0.078, -0.09
  1.0,   0.5, 0.625, .8125, .2048, -0.14, .1627, -.131, .0409, -.031
  1.0,   0.5, .9375, .8125, .1044, -.098, .0443, -.059, .0332, -.016
  1.0,   0.5, .8125, .6875, .1451, -.103, .0732, -.072, .0331, -.008
  1.0,   0.5, .6875,  0.75, .1977, -.127, .1865, -.117, 0.061, -.081
  1.0,   0.5,  0.75,  0.75, .1315, -.111, .1268, -.117, .1076, -.087
  1.0,   0.5, 0.875, .8125, .2928, -.182, .1343, -.078, .0698, -.046
  1.0,   0.5,  0.75,   0.5, .2161, -.154, .0955, -.074, .0421, -.053
  1.0,   0.5, .6875,   0.5, .1035, -.077, .0566, -.034, .0581, -.058
  1.0,   0.5,  0.75, .5625, .1675, -.128, .0777, -0.06, .0645, -.041
  1.0,   0.5,  0.75, 0.625, .2092, -.132, 0.124, -.068, .0687, -0.07
  1.0,   0.5, .5625, .6875, .1151, -.087, .1177,  -0.1, .0671, -.061
  1.0,   0.5, 0.875, .8125, .1964, -.165, 0.149, -.147, .0531, -.026
  1.0,   0.5, .8125, .5625, .1455, -.095, .0843, -.066, .0564, -0.05
  1.0,   0.5,  0.75, .9375, .1658, -.137, .1151, -.094, .0192, -.017
