D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   0.0,  0.75, 0.625, .1936, -.084, .0799, -.032, .0411, -.021
  1.0,   0.0, .8125, .5625, .1116, -.073, .0696, -.065, .0058, -.026
  1.0,   0.0,  0.75, 0.875, .1446, -.087, .0771, -.048, .0636, .0062
  1.0,   0.0, .5625,  0.75, .1101, -0.09, .0869, -.017, .0351, .0202
  1.0,   0.0, .6875, 0.625, .1352, -.064, .1562, .0044, .1009, -.018
  1.0,   0.0, .8125, 0.625, .1285, -.031, .0691, -.041, .0386, -.046
  1.0,   0.0,  0.75, 0.375, .0408, -.012,  -0.0, -.038, .0315, .0057
  1.0,   0.0, .8125, 0.625, .2237, -.017, 0.085, -.056, .0258, -0.03
  1.0,   0.0, 0.625, 0.625, .1313, -.065, .0663, -.064, .0163, -.015
  1.0,   0.0, .5625, .6875, .0815, -0.08, .1099, -.022, .0748, -.051
  1.0,   0.0,  0.75, .6875, .1622, -.067, .1563, -.026, .0223, -.054
  1.0,   0.0, .5625, .6875, .2057, -.094, .1511, -.089, -.005, .0424
  1.0,   0.0, .6875,  0.75, .0859, -.074, .0505, -.022, -.034, .0064
  1.0,   0.0,  0.75,   0.5, .2843, -.057, .0734, -.079, 0.058, -0.06
  1.0,   0.0, .5625, .4375, .0719, -.032, .0464, .0081, -.025, .0014
  1.0,   0.0, .8125, .5625, .1561, -.086, .1393, -.033, .0295, -.009
  1.0,   0.0, .6875, .5625, .1466, -.093, .0903, -.081, .0835, -.022
  1.0,   0.0, .4375, .6875, .0767, -.074, .0687, -.062, .0887, -.078
  1.0,   0.0,  0.75, .5625, 0.119, -.057, .0896, -.058, .0813, -.034
  1.0,   0.0, .4375, .6875, .0608, -.059, .0419, -.064, .0707, .0408
  1.0,   0.0, .5625, 0.625, .0996, -.071, .0845, .0063, .0793, -.017
  1.0,   0.0,  0.75, 0.625, .1886, -.062, .0256, -.049, .0631, -.056
  1.0,   0.0,   1.0, 0.625, .3465, -.055, .1507, -.044, .0538, -.058
  1.0,   0.0,  0.75, .6875, .2074, -.097, .1115, -.081, .0789, -0.04
  1.0,   0.0, .6875, 0.625, .1273, -.067, .0734, -.066, .0223, -.071
  1.0,   0.0, .5625,   0.5, .1307, -.008, .0766, -.031, .0264, -.023
  1.0,   0.0, .5625, .5625, .1088, -.083, .0578, -.042, .0369, -.068
  1.0,   0.0,  0.75, .6875, .1356, -.049, .1066, -.036, .0396, -.055
  1.0,   0.0,   0.5, .5625, .1304, -.031, .0889, -.049,  0.01, -.058
  1.0,   0.0, 0.875, .6875, .2422, -.124, .1091, -.052, .0555, .0183
  1.0,   0.0,   0.5, 0.625, .1113, -.087, .1438, -.054, .0723, -.024
  1.0,   0.0, .5625, 0.625, .2311, -.078, .1217, -.076, .0969, -.054
  1.0,   0.0, .8125, 0.625, .2457, -0.07, .1462, -.039, .0322, -.032
  1.0,   0.0, .8125, 0.625, .1437, -.035, .0929, -.055, .0428, -.037
  1.0,   0.0, .8125, 0.625, .1775, -.062, -.002, -.028, .1016, -.007
  1.0,   0.0, .6875, .5625, .0824, -.032, .1226, -.037, .0528, -.008
  1.0,   0.0, .4375,   0.5, .0649, -0.04, .0204, -0.02, .0315, -0.02
  1.0,   0.0,  0.75,   0.5, .2157, -.085, .1713, -.066, .0444, -.079
  1.0,   0.0, 0.625,  0.75, 0.125, -.083, .1474, -.069, .0215, -.044
  1.0,   0.0, .6875, .6875, .2378, -.062,  0.14, -.078, 0.068, -.019
  1.0,   0.0, 0.875, 0.625, .2063, -.098, 0.105, -.058, .0669, -.061
  1.0,   0.0, 0.875, .5625, .2617, -.066, .2108, -.065, .0448, .0364
  1.0,   0.0, 0.375, .3125, .0205, -0.02, .0578, -0.02, .0191, -.006
  1.0,   0.0, 0.875,   0.5, .2738, -.043, .0419, -0.08, 0.062, -.048
  1.0,   0.0,   1.0,   0.5, .1687, -.038, .0663, -.073, .0098, -.021
  1.0,   0.0,  0.75, .4375, .0994, -.019, 0.039, -.053, -.014, -.014
  1.0,   0.0, .6875, 0.625, .0835, -.092, 0.106, -.025, .1023, -.039
  1.0,   0.0,   0.5,  0.75, .1452, -.037, .0672, -.044, .0867, 0.003
  1.0,   0.0,  0.75,   0.5, .1618, -.063, .0835, -.053, .0412, -.024
  1.0,   0.0,  0.75, .8125, 0.117, -.055, .0558, -.068, -.001, -.027
  1.0,   0.0, .5625, .6875, .2421, -0.07, .1518, -.052, .0364, -.031
  1.0,   0.0, 0.625,   0.5, .1592, .0057, .1118, -.037, .0564, .0022
  1.0,   0.0, 0.875, .6875, .1712, -.098, .1509, -.034, .0633, .0046
  1.0,   0.0, .8125,  0.75, .2636, -.072, .1714, -.066, .1004, -.021
  1.0,   0.0, .5625,   0.5, .0452, -.033, .0596, -.031, .0133, -.027
  1.0,   0.0,  0.75,   0.5, .1656, -.095, 0.088, -.053, .0377, -.053
  1.0,   0.0, .5625, 0.375, .0491, -.025, .0426, -.018, .0347, -.046
  1.0,   0.0, .8125, .3125, .0928, -.058, .0869, -.061, -.001, -.109
  1.0,   0.0, 0.875,   0.5, .2283, -.083, .1434, -.066, -.035, -.027
  1.0,   0.0, 0.625,  0.75, 0.074, -.063, .0747, -.026, -.001, -.008
  1.0,   0.0, .6875,   0.5, .1581, -.071, .0622, -.053, .0881, -.031
  1.0,   0.0, .5625, .5625, .1936, -.087, .0633, -0.07, .0452, -.011
  1.0,   0.0, 0.375, .6875, .1171, -.044, .0941, -.028, .0608, .0013
  1.0,   0.0, .8125, 0.625, .2345, -.103, .1158, -.089, .0791, .0091
  1.0,   0.0,  0.75, 0.625, .3327, -.071, .0493, -.077, .0611, -.019
  1.0,   0.0,   0.5, 0.375, .0698, -.055, .0745, -.037, .0884,   0.0
  1.0,   0.0, 0.875,  0.75, .1591, -.086, .1076, -.073, .0813, -0.08
  1.0,   0.0, .8125, 0.625, .0929, -.044, 0.096, -.027, .0298, -.039
  1.0,   0.0, 0.875, .6875, .1891, -.072, .1056, -.042, .0794, -.041
  1.0,   0.0, 0.875,   0.5, .1278, -.032, .0322, -.056, .0095, -.011
  1.0,   0.0, 0.625,  0.75, 0.124, -0.07, .1079, -.036, .0776, -.015
  1.0,   0.0, .5625, .5625, .1367, -.121, .1288, -.066, .0165, -.021
  1.0,   0.0, .6875, 0.625, .2297, -.062, .1608, -.041, .0606, -.064
  1.0,   0.0, .6875, 0.625, .1607, -.064, .1557, -.077, -.032, -.064
  1.0,   0.0,   0.5, 0.875, .1322, -.104, .1116, -.047, .0309, -.037
  1.0,   0.0, 0.625,   0.5, .1615, -.034, .0786, -.069, .0381, -.057
  1.0,   0.0,  0.75,  0.75, .0727, -.032, .0348, -.006, -.006, -.007
  1.0,   0.0, 0.625,  0.75, .1895, -.068, .0576, .0021, .0551, -.046
  1.0,   0.0, .6875, .3125, .0522, -.013, .0263, -.026, -.013, .0009
  1.0,   0.0, 0.625,  0.75, .0587, -.042, 0.051, -.061, .0463, -.061
  1.0,   0.0, 0.625, 0.625, .1313, -.049, 0.044, -.034, .0431, -.028
  1.0,   0.0, 0.625, .8125, .1045, -.077, 0.099, -.038, .0189, .0028
  1.0,   0.0, 0.625, 0.625, .1808, -.032, .1012, -.053, .0253, -.087
  1.0,   0.0,  0.75, .5625, .2334, -0.05, .1275, -.019, .0164, -.065
  1.0,   0.0,  0.75,  0.75, .1577, -.063, .0698, -.001, .0556, -0.02
  1.0,   0.0, .9375, 0.625, .2513, -.054, .0766, -0.02, .0016, -.027
  1.0,   0.0,  0.75, 0.625, .1498, -.077, 0.103, -.033, .0604, -.067
  1.0,   0.0, .9375, .8125, .2823, -.063, .1484, -.085, .0217, -.081
  1.0,   0.0, .6875, 0.875, .1089, -.088, .0977, -.072, .0359, 0.013
  1.0,   0.0, .8125,  0.75, .2523, -.075, .1146, -.083, .0409, .0213
  1.0,   0.0,  0.75, .5625, .0683, -.067, .0494, -.026, .0716, -.011
  1.0,   0.0, .5625, 0.625, .1379, -0.04, 0.092, -.052, .0611, -0.01
  1.0,   0.0, .6875,  0.75, .1369, -.086, .0849, -.091, .0139, -.029
  1.0,   0.0,  0.75, 0.375, .1223, -.039, .0322, -.089, .0394, -.054
  1.0,   0.0, .6875, 0.625, .1754, -.042, 0.066, -.056, .0437, -.004
  1.0,   0.0, 0.625,  0.75, .1213, -0.08, .1269, -.058, .1155, -.005
  1.0,   0.0,  0.75, .6875, .1667, -0.05, .1169, -.039, .0494, -.056
  1.0,   0.0, 0.625, .4375, .1512, -.067, .1311, -.039, -.015, -.048
  1.0,   0.0,   1.0, 0.875, .1895, -.078, .0815, -.048, .0495, -.021
  1.0,   0.0, .6875, .3125, .1956, -.049, .0723, -.032, .0404, -.015
  1.0,   0.0, .8125, .6875, .2226, -.069, .2353, -.033, .0706, .0083
  1.0,   0.0, .6875, 0.625, .1286, -.057, .0812, -.068, .0418, -.028
  1.0,   0.0, .6875,  0.75, .1108, -.047, .0771, -0.05, 0.058, -.004
  1.0,   0.0,  0.75, .5625, .1934, -0.05, .0741, -.084, .0291, -.061
  1.0,   0.0, 0.625,  0.75, .1182, -.059, .0849, -.025, .0151, -.002
  1.0,   0.0,  0.75, .5625, 0.106, -.049, .0164, -.114, .0038, -.025
  1.0,   0.0, 0.875, .5625, 0.289, -.099, .1027, -.117, .0724, -.063
  1.0,   0.0, 0.375, .5625, .1389, -.119, .1792, -.045, .0179, .0276
  1.0,   0.0, .8125, .4375, .1549, -.054, .0499, -.049, .0478, -.012
  1.0,   0.0, 0.625,   0.5, .0726, -.072, .0643, -.042, .0237, -.046
  1.0,   0.0,   0.5, 0.875, .0845, -.052, .0757,  -0.0, .0706, -.031
  1.0,   0.0, .6875, .5625, .1291, -.062, .1085, -.029, .0357, -.096
  1.0,   0.0, 0.625, .4375, .1107, -.023, .1105, -.027, .0444, -0.03
  1.0,   0.0,   0.5,  0.75, .1561, -.088, .0562, -.056, -.001, -.031
  1.0,   0.0, .4375, 0.625, .0663, -.047, .0416, -.068, 0.115, -.055
  1.0,   0.0, .8125,  0.75, .1177, -.087, .0768, -.042, .0134, -.013
  1.0,   0.0, .5625, 0.875, .1799, -.092, 0.122, -.033, .0721, .0061
  1.0,   0.0,   0.5,   0.5, .0959, -.064, .0811, -.069, .0555, -.035
  1.0,   0.0, .8125,   0.5, .1303, -.066, .0965, -.079, .1211, -.008
  1.0,   0.0, .6875, .8125, .0781, -.066, .1073, -.029, .0137, -.021
  1.0,   0.0, .8125, .6875, 0.114, -.066, .0338, -.043, .0852, -.013
  1.0,   0.0, .5625, .4375, .0906, -.056, .0464, -.001, .0189, -.006
  1.0,   0.0, .6875, 0.625, .0894, -.069, 0.034, -.039, .0466, -0.06
  1.0,   0.0, .4375, .8125, .0807, -0.09, 0.045, -.066, .0098, .0006
  1.0,   0.0, 0.875, .5625, .1687, -.069, .1609, -.054, .0149, -.063
  1.0,   0.0,  0.75,  0.75, .1032, -.051, .0978, -0.06, .0703, -.033
  1.0,   0.0, .5625, .4375, .0581, -.007, .0721, -.021, .0465, -.008
  1.0,   0.0, 0.625, .4375, .1166, -.053, .0721, -.031, -.009, -.034
  1.0,   0.0, .8125, 0.625, 0.261, -.099, .1749, -.074, .0625, -.046
  1.0,   0.0, .9375, .6875, .2375, -.064, .1216, -.037, .0077, -.017
  1.0,   0.0, .6875,  0.75, .1226, -.036, .0561, -.044, -.005, -.008
  1.0,   0.0, .5625, 0.625, .1149, -.059, .0659, -.068, .0444, -.063
  1.0,   0.0, 0.625,  0.75, .1433, -.068, .0538, -.027, .0646, .0086
  1.0,   0.0, .5625, 0.625, .1185, -.037, .1561, -0.05, .0305, -.019
